hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
212483,98.11676082862523,3086,80,20,1,3166
25091,77.82485875706215,1782,1395,9,1,2974
12307,50.21971123666039,65,3070,51,1,225
202771,0.06277463904582549,2,0,3184,1,2
59414,49.450721908349024,59,3033,94,1,209
8218,67.84369114877589,1160,2003,23,1,1685
35360,63.575015693659765,890,2271,25,1,1264
29222,49.98430634023855,84,3017,85,1,237
47147,65.78782172002511,1025,2142,19,1,1353
42541,68.86377903327056,1221,1946,19,1,1406
559,65.08160703075957,982,2183,21,1,1260
8758,65.22284996861268,992,2172,22,1,1272
14907,63.01004394224733,857,2301,28,1,1657
12859,65.58380414312617,1016,2147,23,1,1194
57406,70.2134337727558,1312,1850,24,1,1419
23106,67.07470182046453,1127,2020,39,1,3712
44103,53.578154425612055,287,2840,59,1,388
51786,49.41933458882612,57,3035,94,1,197
15435,63.43377275580666,878,2286,22,1,1027
1103,63.52793471437539,884,2280,22,1,1075
5713,70.69993722536096,1343,1819,24,1,1514
41047,92.02762084118017,2703,458,25,1,2952
8283,51.271186440677965,91,3085,10,1,224
37468,59.33772755806654,619,2543,24,1,1755
8803,49.278091650973,50,3040,96,1,174
198249,50.58066541117388,89,3045,52,1,222
34927,76.39673571876962,1686,1496,4,1,2660
39540,0.06277463904582549,2,0,3184,1,3
210036,50.706214689265536,65,3101,20,1,157
1140,61.189579409918395,744,2411,31,1,859
202365,55.88512241054614,436,2689,61,1,536
209022,53.29566854990584,261,2874,51,1,321
61568,65.37978656622724,1024,2118,44,1,1699
20612,49.51349654739485,55,3045,86,1,197
3212,66.07030759573132,1053,2104,29,1,1192
3216,62.4450721908349,823,2333,30,1,1721
56987,66.10169491525424,1042,2128,16,1,1489
51873,49.43502824858757,59,3032,95,1,188
47787,70.76271186440678,1346,1817,23,1,3834
140984,56.763967357187695,476,2665,45,1,690
15547,65.69365976145637,1021,2144,21,1,1368
41666,57.68989328311362,529,2618,39,1,852
58057,70.60577526679222,1330,1839,17,1,1930
62167,65.83490269930948,1016,2163,7,1,1280
399580,49.293785310734464,100,2941,145,1,214
34019,69.38166980539862,1247,1927,12,1,1791
1764,65.1757689893283,987,2179,20,1,1287
17639,70.91964846202134,1355,1809,22,1,2070
37100,71.73571876961708,1408,1755,23,1,1998
21232,49.450721908349024,59,3033,94,1,208
132337,64.01443816698054,917,2245,24,1,1346
198385,61.39359698681733,758,2396,32,1,1058
34549,70.62146892655367,1324,1852,10,1,1879
28917,70.24482109227871,1315,1846,25,1,2007
58115,49.19962335216572,44,3047,95,1,167
3333,61.15819209039548,741,2415,30,1,865
15623,49.639045825486505,63,3037,86,1,235
205593,55.131826741996235,391,2731,64,1,642
6939,94.78970495919648,2860,320,6,1,10627
5405,70.74701820464533,1341,1826,19,1,1702
9002,71.20213433772756,1371,1795,20,1,3277
31019,55.49278091650973,376,2784,26,1,467
34615,46.62586315128688,3,2965,218,1,40
204092,53.89202762084118,305,2824,57,1,360
57166,0.06277463904582549,2,0,3184,1,2
56662,61.5819209039548,769,2386,31,1,1083
15703,60.59322033898305,708,2445,33,1,827
37721,78.73509102322662,1850,1317,19,1,4894
212828,54.53546767106089,343,2789,54,1,392
199524,77.46390458254865,1768,1400,18,1,5265
41327,74.12115505335845,1575,1573,38,1,2648
29049,88.98305084745763,2505,660,21,1,2848
151420,54.34714375392341,306,2851,29,1,622
24961,69.9623352165725,1298,1862,26,1,1626
35202,48.22661644695543,6,3061,119,1,21
49544,93.39296924042686,2774,403,9,1,6635
36236,82.03075957313246,2057,1113,16,1,7427
31122,62.52354048964219,833,2318,35,1,1021
29075,71.31198995605776,1377,1790,19,1,1924
205206,55.16321406151915,379,2757,50,1,449
31133,61.40929064657878,753,2407,26,1,1465
24482,87.53923414940364,2399,780,7,1,8412
59812,29.676710608914,2,1887,1297,1,9
60326,54.959196484620215,362,2778,46,1,601
59824,0.06277463904582549,2,0,3184,1,2
57777,57.6271186440678,528,2616,42,1,695
13237,71.1864406779661,1368,1800,18,1,2062
39351,76.93032015065913,1721,1460,5,1,2613
140731,57.04645323289391,492,2651,43,1,849
58299,68.98932831136221,1215,1966,5,1,1690
20932,67.84369114877589,1150,2023,13,1,1438
197580,60.8286252354049,752,2372,62,1,812
15830,76.53797865662273,1708,1461,17,1,2789
64475,64.5323289391086,952,2208,26,1,1131
34288,70.79409918392969,1344,1823,19,1,1663
263152,66.35279347143754,1086,2056,44,1,3569
50673,62.96296296296296,849,2314,23,1,1158
51185,96.09227871939737,2958,207,21,1,3501
59890,67.76522284996861,1152,2014,20,1,1427
14840,94.61707470182047,2866,297,23,1,5086
29691,56.71688637790333,472,2670,44,1,657
57344,51.741996233521654,136,3025,25,2,370
