hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
196610,1.1838006230529594,10,132,6278,1,142
327693,0.514018691588785,12,42,6366,1,48
32787,11.697819314641745,585,332,5503,1,984
327708,0.8099688473520249,19,66,6335,1,54
327716,0.2336448598130841,2,26,6392,1,22
32808,1.4096573208722742,2,177,6241,1,14
42,4.4392523364485985,7,556,5857,1,406
327733,0.2336448598130841,2,26,6392,1,22
327737,0.18691588785046728,2,20,6398,1,17
262206,1.8224299065420562,14,206,6200,1,51
327750,0.20249221183800623,2,22,6396,1,18
327751,0.24922118380062305,3,26,6391,1,24
72,0.6386292834890965,3,76,6341,1,33
327754,0.27258566978193144,2,31,6387,1,25
131149,0.6853582554517134,2,84,6334,1,88
327761,0.20249221183800623,2,22,6396,1,18
196695,0.9190031152647975,39,40,6341,1,87
327782,0.7632398753894081,2,94,6324,1,93
196714,1.3161993769470406,7,155,6258,1,129
327791,0.24143302180685358,2,27,6391,1,21
112,1.2928348909657321,4,158,6258,1,177
327794,0.19470404984423675,2,21,6397,1,17
262262,0.09345794392523364,4,4,6412,1,6
262268,0.2881619937694704,2,33,6385,1,29
327804,4.057632398753894,2,517,5901,1,507
327808,0.2570093457943925,2,29,6389,1,17
327812,0.21806853582554517,2,24,6394,1,19
327813,0.5607476635514018,2,68,6350,1,62
327814,1.6355140186915889,2,206,6212,1,133
137,0.9112149532710281,7,103,6310,1,61
262282,0.26479750778816197,3,28,6389,1,28
327817,0.20249221183800623,2,22,6396,1,18
196749,0.5607476635514018,6,60,6354,1,36
196750,0.3660436137071651,3,41,6376,1,37
262285,0.35046728971962615,4,37,6379,1,36
196752,1.1370716510903427,2,142,6276,1,108
262286,0.3582554517133956,6,34,6380,1,36
262287,0.778816199376947,4,92,6324,1,71
131219,0.5529595015576324,5,61,6354,1,46
262288,1.5342679127725856,12,173,6235,1,48
262290,0.2881619937694704,2,33,6385,1,29
262293,1.4174454828660437,4,174,6242,1,36
327824,0.22585669781931464,2,25,6393,1,20
196764,0.1791277258566978,2,19,6399,1,15
262300,1.5031152647975077,10,173,6237,1,41
262302,0.26479750778816197,3,28,6389,1,27
262306,0.2803738317757009,2,32,6386,1,28
32934,4.906542056074766,4,622,5794,1,401
262311,0.2881619937694704,2,33,6385,1,30
262312,0.27258566978193144,2,31,6387,1,27
262313,0.24922118380062305,2,28,6390,1,25
327849,0.24922118380062305,2,28,6390,1,27
262316,1.3473520249221185,3,167,6250,1,32
262317,0.40498442367601245,11,30,6379,1,41
174,12.250778816199377,27,1519,4874,1,6778
262318,1.3862928348909658,4,170,6246,1,34
327872,0.24922118380062305,2,28,6390,1,23
262338,0.2881619937694704,2,33,6385,1,29
131267,0.4127725856697819,2,49,6369,1,36
262342,0.677570093457944,23,41,6356,1,64
262343,0.3115264797507788,4,32,6384,1,32
262344,0.3115264797507788,2,36,6382,1,29
131274,0.6152647975077882,2,75,6343,1,37
262346,0.2803738317757009,2,32,6386,1,29
262352,0.43613707165109034,9,38,6373,1,47
262354,1.4330218068535825,5,174,6241,1,37
262355,1.7445482866043613,3,218,6199,1,100
327892,0.2102803738317757,2,23,6395,1,18
327893,0.21806853582554517,2,24,6394,1,22
