hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
3,0.1938521185267239,10,8,7204,1,18
6,0.08307947936859596,6,0,7216,1,8
32775,0.03461644973691498,2,1,7219,1,3
32776,0.03461644973691498,2,1,7219,1,3
9,0.06923289947382996,3,4,7215,1,8
393226,0.12461921905289393,3,12,7207,1,13
393227,0.13154250900027692,3,13,7206,1,14
12,0.062309609526446964,3,3,7216,1,9
393233,0.06923289947382996,4,2,7216,1,6
19,0.03461644973691498,2,1,7219,1,4
32787,2.243145942952091,2,320,6900,1,984
32790,0.027693159789531987,2,0,7220,1,2
32792,0.03461644973691498,2,1,7219,1,3
29,0.055386319579063974,2,4,7216,1,6
196640,0.055386319579063974,3,2,7217,1,4
35,0.04153973968429798,3,0,7219,1,3
32806,0.09000276931597895,2,9,7211,1,9
32808,0.12461921905289393,2,14,7206,1,14
262186,0.4430905566325118,26,12,7184,1,38
262187,0.12461921905289393,5,8,7209,1,13
32812,0.03461644973691498,2,1,7219,1,3
42,1.2184990307394075,6,164,7052,1,406
393262,0.06923289947382996,4,2,7216,1,6
393264,0.03461644973691498,2,1,7219,1,3
262197,0.14538908889504293,8,5,7209,1,18
32822,0.03461644973691498,2,1,7219,1,3
55,0.055386319579063974,3,2,7217,1,6
32824,0.055386319579063974,3,2,7217,1,5
393275,0.04153973968429798,3,0,7219,1,3
262206,0.28385488784270285,2,37,7183,1,51
262210,0.10384934921074494,4,7,7211,1,13
32834,0.04153973968429798,2,2,7218,1,4
32835,0.03461644973691498,2,1,7219,1,4
32837,0.055386319579063974,2,4,7216,1,5
393286,0.027693159789531987,2,0,7220,1,3
262217,0.03461644973691498,2,1,7219,1,3
393290,0.048463029631680976,2,3,7217,1,5
77,0.1592356687898089,2,19,7201,1,19
32847,0.027693159789531987,2,0,7220,1,2
393295,0.027693159789531987,2,0,7220,1,2
81,0.4430905566325118,29,6,7187,1,44
82,0.03461644973691498,2,1,7219,1,3
85,0.027693159789531987,2,0,7220,1,3
32854,0.03461644973691498,2,1,7219,1,4
91,0.04153973968429798,2,2,7218,1,5
32861,0.048463029631680976,2,3,7217,1,5
393312,0.048463029631680976,2,3,7217,1,4
97,0.048463029631680976,2,3,7217,1,5
98,0.04153973968429798,2,2,7218,1,3
393316,0.07615618942121297,2,7,7213,1,9
32869,0.12461921905289393,2,14,7206,1,18
101,0.3184713375796178,14,18,7190,1,52
103,0.048463029631680976,2,3,7217,1,7
262248,0.10384934921074494,6,3,7213,1,8
106,0.027693159789531987,2,0,7220,1,2
109,0.16615895873719191,2,20,7200,1,22
