hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
137,76.38888888888889,49,12,11,1,61
5398,63.19444444444444,29,33,10,1,771
57111,69.44444444444444,33,34,5,1,371
6939,72.22222222222223,36,32,4,1,10627
3356,52.77777777777778,19,38,15,1,2264
8220,62.5,24,42,6,1,1863
286,40.27777777777778,11,36,25,1,1605
28716,68.75,30,39,3,1,877
49709,70.83333333333333,33,36,3,1,351
212271,52.083333333333336,8,59,5,1,161
20912,74.30555555555556,36,35,1,1,407
3257,45.833333333333336,14,38,20,1,2703
49605,72.22222222222223,35,34,3,1,1431
12637,72.91666666666667,36,33,3,1,1006
12779,73.61111111111111,36,34,2,1,1807
41327,69.44444444444444,31,38,3,1,2648
51185,71.52777777777777,34,35,3,1,3501
1267,68.05555555555556,31,36,5,1,1176
15605,70.13888888888889,32,37,3,1,1450
24961,68.75,30,39,3,2,1625
212483,65.27777777777777,26,42,4,2,3165
16004,51.388888888888886,14,46,12,2,25
49544,71.52777777777777,33,37,2,2,6634
20745,35.416666666666664,1,49,22,2,2
199181,68.75,32,35,5,2,388
59919,64.58333333333333,27,39,6,2,319
5392,68.05555555555556,30,38,4,2,230
8978,50.69444444444444,1,71,0,2,19
1299,50.69444444444444,14,45,13,2,1702
31638,61.111111111111114,25,38,9,2,185
9498,68.05555555555556,27,44,1,2,3135
24482,69.44444444444444,30,40,2,2,8411
2597,40.27777777777778,4,50,18,2,11
35110,35.416666666666664,2,47,23,2,2
29609,34.72222222222222,1,48,23,2,2
174,52.77777777777778,16,44,12,2,6777
199342,34.72222222222222,1,48,23,2,2
202032,65.97222222222223,26,43,3,2,401
15412,60.416666666666664,25,37,10,2,281
42165,34.72222222222222,1,48,23,2,2
13237,68.05555555555556,28,42,2,2,2061
49976,34.72222222222222,1,48,23,2,2
31034,63.888888888888886,28,36,8,2,89
50877,68.75,32,35,5,2,394
197440,56.94444444444444,20,42,10,2,168
50112,39.583333333333336,5,47,20,2,8
3269,44.44444444444444,6,52,14,2,218
21320,43.05555555555556,9,44,19,2,153
25160,66.66666666666667,27,42,3,2,1958
20811,58.333333333333336,16,52,4,2,185
8660,63.888888888888886,25,42,5,2,304
21333,39.583333333333336,4,49,19,2,11
15830,71.52777777777777,32,39,1,2,2788
49367,57.638888888888886,24,35,13,2,60
41047,64.58333333333333,25,43,4,2,2951
209631,36.80555555555556,3,47,22,2,7
42081,35.416666666666664,2,47,23,2,2
33891,64.58333333333333,22,49,1,2,1877
199524,71.52777777777777,32,39,1,2,5264
20965,35.416666666666664,2,47,23,2,72
13030,62.5,22,46,4,2,846
3303,59.02777777777778,21,43,8,2,1176
4455,67.36111111111111,28,41,3,2,2281
14840,68.05555555555556,29,40,3,2,5085
29049,68.05555555555556,28,42,2,2,2847
51708,54.861111111111114,20,39,13,2,31
5502,34.72222222222222,1,48,23,2,1
200726,22.916666666666668,1,31,40,2,2
198964,20.833333333333332,1,28,43,2,1
199077,20.833333333333332,1,28,43,2,1
203639,25.694444444444443,1,35,36,2,4
15807,20.833333333333332,1,28,43,2,1
