hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
33576,90.0,27,0,3,1,27
272844,6.666666666666667,2,0,28,1,2
262164,10.0,3,0,27,1,3
27653,46.666666666666664,1,26,3,2,3
27660,46.666666666666664,1,26,3,2,3
396304,46.666666666666664,1,26,3,2,4
32020,46.666666666666664,1,26,3,2,4
27800,46.666666666666664,1,26,3,2,2
286,55.0,5,23,2,2,1604
60068,53.333333333333336,4,24,2,2,710
395561,46.666666666666664,1,26,3,2,4
33582,46.666666666666664,1,26,3,2,2
52398,46.666666666666664,1,26,3,2,3
3257,55.0,5,23,2,2,2702
35900,46.666666666666664,1,26,3,2,5
6461,51.666666666666664,4,23,3,2,4
264645,51.666666666666664,1,29,0,2,3
396357,46.666666666666664,1,26,3,2,3
394311,46.666666666666664,1,26,3,2,1
13771,46.666666666666664,1,26,3,2,2
20940,55.0,5,23,2,2,528
52433,46.666666666666664,1,26,3,2,1
40786,46.666666666666664,1,26,3,2,5
394469,46.666666666666664,1,26,3,2,2
28005,46.666666666666664,1,26,3,2,5
399724,46.666666666666664,1,26,3,2,2
40945,46.666666666666664,1,26,3,2,1
48252,46.666666666666664,1,26,3,2,5
27903,46.666666666666664,1,26,3,2,3
11816,13.333333333333334,1,6,23,2,3
