hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
57344,9.223471539002109,154,217,2475,1,371
196610,3.6718200983836966,3,203,2640,1,142
212996,0.3689388615600843,2,17,2827,1,3
204805,2.86366830639494,3,157,2686,1,94
49158,2.7055516514406186,2,150,2694,1,80
57353,3.021784961349262,2,168,2676,1,99
24585,1.932536893886156,2,106,2738,1,45
24586,3.3731553056921997,5,182,2659,1,116
57356,2.8285312719606464,4,153,2689,1,85
196621,4.128601546029515,2,231,2613,1,167
24592,1.950105411103303,5,101,2740,1,38
24594,2.9866479269149684,4,162,2680,1,96
32787,5.885453267744202,25,285,2536,1,984
57365,1.8446943078004217,3,99,2744,1,32
16406,1.7041461700632468,3,91,2752,1,25
213015,1.7217146872803935,2,94,2750,1,33
8218,23.03232607167955,19,1273,1554,1,1685
49183,3.267744202389318,3,180,2663,1,120
213028,2.0203794799718904,2,111,2733,1,49
57381,1.8095572733661278,3,97,2746,1,37
213031,0.9135628952916374,2,48,2796,1,21
40999,2.7055516514406186,2,150,2694,1,87
213033,1.528460997891778,2,83,2761,1,22
41000,2.9866479269149684,2,166,2678,1,96
213035,2.4420238931834155,14,111,2721,1,59
42,6.51791988756149,32,307,2507,1,406
49192,1.229796205200281,2,66,2778,1,7
213045,2.1433591004919186,2,118,2726,1,66
49206,2.5650035137034433,10,126,2710,1,76
8245,3.5312719606465213,5,191,2650,1,137
139321,0.08784258608573436,2,1,2843,1,3
57401,1.7392832044975404,2,95,2749,1,34
213050,3.056921995783556,2,170,2674,1,100
213052,3.1271960646521433,2,174,2670,1,109
204861,1.7568517217146873,5,90,2751,1,26
213054,2.6879831342234715,2,149,2695,1,81
24637,3.5137034434293746,5,190,2651,1,150
24640,0.9838369641602249,2,52,2792,1,20
57406,27.09065354884048,2,1538,1306,1,1419
57407,1.5635980323260716,2,85,2759,1,25
8262,6.236823612087139,27,301,2518,1,262
41033,3.2853127196064653,2,183,2661,1,134
139341,5.0245959241040055,17,252,2577,1,283
204881,3.338018271257906,2,186,2658,1,115
41041,3.302881236823612,3,182,2661,1,113
213075,2.7231201686577653,4,147,2695,1,90
41047,34.18833450456781,21,1904,921,1,2952
8282,2.8460997891777935,3,156,2687,1,90
41051,8.116654954321856,2,458,2386,1,375
8283,4.901616303583977,19,241,2586,1,224
213092,1.7919887561489811,2,98,2746,1,41
101,2.231201686577653,17,93,2736,1,52
213094,2.8285312719606464,3,155,2688,1,86
24679,3.179901616303584,2,177,2667,1,111
32869,1.5811665495432186,2,86,2758,1,18
8298,33.889669711876316,15,1899,932,1,2135
196714,3.320449754040759,3,183,2660,1,129
8301,2.9690794096978217,7,155,2684,1,101
8302,4.023190442726634,4,221,2621,1,160
204911,1.9852424455375965,3,107,2736,1,51
57455,2.8109627547434997,2,156,2688,1,93
8304,4.462403373155306,17,220,2609,1,187
112,3.970484891075193,19,188,2639,1,177
24691,3.004216444132115,11,149,2686,1,113
8308,3.7772312016865777,3,209,2634,1,205
8309,15.10892480674631,15,830,2001,1,814
57463,5.6394940267041465,15,291,2540,1,263
8315,6.166549543218553,3,345,2498,1,290
16509,5.569219957835559,23,271,2552,1,363
8319,3.1271960646521433,2,174,2670,1,115
41090,3.2150386507378776,10,163,2673,1,111
204931,0.8608573436401967,2,45,2799,1,14
327813,2.1784961349262124,2,120,2724,1,62
327814,3.3907238229093464,14,165,2667,1,133
213127,1.651440618411806,2,90,2754,1,29
49286,1.387912860154603,2,75,2769,1,14
8330,1.510892480674631,2,82,2762,1,21
57483,1.7041461700632468,2,93,2751,1,31
41103,1.8798313422347155,3,101,2742,1,34
196752,3.179901616303584,2,177,2667,1,108
213138,1.6163035839775124,2,88,2756,1,19
24723,3.320449754040759,2,185,2659,1,134
24724,5.938158819395643,11,316,2519,1,728
41107,2.7231201686577653,2,151,2693,1,84
8339,3.3731553056921997,8,176,2662,1,131
24730,3.2501756851721715,3,179,2664,1,119
41114,3.7772312016865777,12,191,2643,1,143
213151,21.363316936050598,5,1206,1635,1,1067
32934,6.500351370344343,37,296,2513,1,401
8359,7.2733661278988055,12,390,2444,1,848
16552,4.919184820801124,15,250,2581,1,249
49321,2.8812368236120873,2,160,2684,1,95
57512,2.354181307097681,3,128,2715,1,81
174,20.133520730850318,27,1092,1727,1,6778
8368,4.5326774420238936,14,230,2602,1,208
57521,1.0189739985945185,2,54,2790,1,16
213171,1.8095572733661278,2,99,2745,1,38
204982,1.1243851018973998,2,60,2784,1,28
8374,3.5137034434293746,3,194,2649,1,159
24768,1.8622628250175686,4,98,2744,1,39
57537,3.302881236823612,2,184,2660,1,118
204995,3.1096275474349966,3,171,2672,1,103
213188,1.510892480674631,2,82,2762,1,21
8391,3.496134926212228,3,193,2650,1,132
196810,1.9852424455375965,3,107,2736,1,47
8399,3.9880534082923402,12,203,2631,1,152
8400,4.761068165846803,23,225,2598,1,291
213201,2.1784961349262124,4,116,2726,1,53
24785,3.829936753338018,5,208,2633,1,229
213204,1.1419536191145467,2,61,2783,1,29
49375,3.3555867884750525,3,185,2658,1,121
213216,1.6163035839775124,2,88,2756,1,32
393442,1.4406184118060437,2,78,2766,1,14
8422,4.409697821503865,8,235,2603,1,207
8426,10.137034434293746,20,537,2289,1,529
196844,4.427266338721012,6,240,2600,1,209
205036,0.966268446943078,2,51,2793,1,25
131314,3.5839775122979622,6,192,2648,1,150
213234,1.7392832044975404,2,95,2749,1,34
213236,0.4567814476458187,2,22,2822,1,7
250,3.4082923401264935,3,188,2655,1,122
213244,0.5094869992972593,2,25,2819,1,8
16637,4.146170063246662,10,216,2620,1,203
8445,3.320449754040759,4,181,2661,1,119
8447,21.275474349964863,15,1181,1650,1,1360
8452,4.040758959943781,12,206,2628,1,216
8453,2.055516514406184,3,111,2732,1,51
49415,2.6177090653548842,4,141,2701,1,78
49418,1.4933239634574842,2,81,2763,1,32
41230,3.443429374560787,6,184,2656,1,128
196879,2.9515108924806746,3,162,2681,1,97
8462,3.759662684469431,3,208,2635,1,141
196881,2.793394237526353,3,153,2690,1,85
49425,2.8460997891777935,4,154,2688,1,98
8468,3.179901616303584,6,169,2671,1,118
8469,3.267744202389318,5,176,2665,1,117
8473,4.198875614898102,6,227,2613,1,226
57626,2.090653548840478,2,115,2729,1,49
262427,2.0028109627547437,3,108,2735,1,62
262428,1.7392832044975404,3,93,2750,1,53
49436,1.5460295151089247,2,84,2760,1,26
213279,2.213633169360506,2,122,2722,1,55
205088,1.7744202389318342,2,97,2747,1,36
213281,1.7217146872803935,2,94,2750,1,29
57634,2.494729444834856,9,124,2713,1,62
293,3.338018271257906,8,174,2664,1,178
205094,1.528460997891778,2,83,2761,1,22
8487,3.7772312016865777,12,191,2643,1,148
213288,0.8784258608573436,2,46,2798,1,14
24875,4.128601546029515,8,219,2619,1,195
49453,3.970484891075193,9,208,2629,1,156
205102,1.8622628250175686,2,102,2742,1,41
205103,2.2487702037947996,5,118,2723,1,58
33073,0.6148981026001406,2,31,2813,1,5
57653,2.775825720309206,4,150,2692,1,83
49463,3.232607167955025,11,162,2673,1,108
205112,19.307800421644412,4,1091,1751,1,963
24889,5.797610681658468,3,324,2519,1,258
196922,3.900210822206606,2,218,2626,1,155
213307,2.758257203092059,3,151,2692,1,90
41275,2.5474349964862966,4,137,2705,1,92
196925,4.234012649332397,11,219,2616,1,188
213312,0.9311314125087843,2,49,2795,1,15
205121,1.5635980323260716,2,85,2759,1,25
41289,2.9163738580463807,4,158,2684,1,102
16713,1.7392832044975404,2,95,2749,1,54
393552,1.528460997891778,3,81,2762,1,17
8529,5.323260716795502,21,261,2564,1,245
205138,4.058327477160928,10,211,2625,1,77
49490,2.600140548137737,2,144,2700,1,73
24916,3.1096275474349966,6,165,2675,1,104
8530,2.758257203092059,4,149,2693,1,82
49489,1.9676739283204498,2,108,2736,1,46
196954,3.1096275474349966,3,171,2672,1,104
8540,3.179901616303584,4,173,2669,1,110
57695,16.28601546029515,4,919,1923,1,825
8544,4.040758959943781,4,222,2620,1,171
41313,5.797610681658468,14,302,2530,1,211
205154,0.8608573436401967,2,45,2799,1,13
49505,3.742094167252284,6,201,2639,1,151
8551,5.200281096275474,13,270,2563,1,345
196968,2.9515108924806746,2,164,2680,1,104
262505,1.9676739283204498,3,106,2737,1,62
24940,5.270555165144062,24,252,2570,1,260
41327,25.931131412508783,31,1414,1401,1,2648
8560,9.785664089950808,16,525,2305,1,673
57717,1.4757554462403373,3,78,2765,1,23
24951,2.2663387210119468,2,125,2719,1,62
24953,3.70695713281799,7,197,2642,1,142
213372,1.4933239634574842,3,79,2764,1,22
213373,3.3555867884750525,2,187,2657,1,121
57724,3.4785664089950807,7,184,2655,1,200
205183,0.07027406886858749,2,0,2844,1,2
213376,0.9486999297259311,2,50,2794,1,21
24961,26.809557273366128,12,1502,1332,1,1626
196997,2.1257905832747714,2,117,2727,1,47
197000,3.1271960646521433,11,156,2679,1,121
49544,40.4778636683064,40,2224,582,1,6635
41354,2.9163738580463807,5,156,2685,1,95
8587,3.056921995783556,4,166,2676,1,105
213392,1.9676739283204498,2,108,2736,1,46
41364,2.1433591004919186,4,114,2728,1,58
131477,1.5460295151089247,2,84,2760,1,28
205206,9.416725228390725,3,530,2313,1,449
213396,1.510892480674631,2,82,2762,1,21
57757,0.21082220660576248,2,8,2836,1,5
33182,2.9866479269149684,5,160,2681,1,128
205214,1.5811665495432186,2,86,2758,1,25
57758,2.5474349964862966,2,141,2703,1,74
41378,2.30147575544624,4,123,2719,1,81
49572,2.4244553759662684,3,132,2711,1,71
49581,2.1433591004919186,3,116,2727,1,80
205232,1.3352073085031624,2,72,2772,1,16
328112,2.9690794096978217,3,163,2680,1,103
49585,2.0203794799718904,6,103,2737,1,47
57777,14.898102600140549,2,844,2000,1,695
57782,1.7041461700632468,2,93,2751,1,34
41400,1.633872101194659,2,89,2755,1,20
8632,4.392129304286718,15,220,2611,1,176
262589,4.7259311314125085,9,251,2586,1,421
41405,3.2150386507378776,10,163,2673,1,113
8637,4.339423752635278,2,243,2601,1,190
49600,3.742094167252284,6,201,2639,1,169
57793,2.775825720309206,2,154,2690,1,87
8641,3.601546029515109,6,193,2647,1,256
49605,22.41742796907941,7,1262,1577,1,1431
205254,2.354181307097681,3,128,2715,1,60
197063,3.267744202389318,2,182,2662,1,116
8647,3.3907238229093464,7,179,2660,1,125
8648,3.6191145467322556,3,200,2643,1,136
197071,3.5488404778636684,3,196,2647,1,137
57811,3.232607167955025,8,168,2670,1,123
205275,2.494729444834856,9,124,2713,1,64
49627,2.1433591004919186,3,116,2727,1,56
57821,4.181307097680956,2,234,2610,1,180
139742,3.1271960646521433,2,174,2670,1,104
8674,5.288123682361209,23,255,2568,1,305
8676,1.7392832044975404,2,95,2749,1,38
25061,1.7568517217146873,2,96,2748,1,33
8680,2.8460997891777935,6,150,2690,1,101
8681,2.933942375263528,3,161,2682,1,103
8683,2.933942375263528,4,159,2683,1,93
25068,3.3731553056921997,2,188,2656,1,119
8687,1.7041461700632468,2,93,2751,1,26
49653,2.9690794096978217,2,165,2679,1,101
57848,1.4581869290231904,2,79,2765,1,20
25081,3.056921995783556,2,170,2674,1,106
25091,37.80744905130007,29,2094,723,1,2974
8708,8.643710470836261,16,460,2370,1,823
41480,2.0203794799718904,3,109,2734,1,50
57866,2.9163738580463807,6,154,2686,1,157
25098,1.932536893886156,2,106,2738,1,40
41484,2.5650035137034433,2,142,2702,1,71
8717,5.481377371749824,23,266,2557,1,322
205329,2.4420238931834155,2,135,2709,1,81
262675,3.460997891777934,2,193,2651,1,143
49685,3.320449754040759,5,179,2662,1,126
57877,1.8095572733661278,3,97,2746,1,35
41495,2.793394237526353,3,153,2690,1,97
57883,2.0028109627547437,2,110,2734,1,53
8732,4.2164441321152495,8,224,2614,1,305
553,17.63879128601546,9,986,1851,1,903
25133,3.5839775122979622,2,200,2644,1,132
559,24.174279690794098,9,1358,1479,1,1260
8752,3.1096275474349966,4,169,2673,1,106
57907,1.7217146872803935,2,94,2750,1,34
8757,4.146170063246662,6,224,2616,1,185
8758,24.244553759662683,7,1366,1473,1,1272
57910,1.7217146872803935,2,94,2750,1,34
49718,2.4244553759662684,2,134,2710,1,78
41529,3.5488404778636684,4,194,2648,1,130
8763,3.5312719606465213,2,197,2647,1,135
8764,4.304286718200983,8,229,2609,1,250
25151,3.42586085734364,5,185,2656,1,122
25152,5.551651440618412,24,268,2554,1,393
8767,4.585382993675334,10,241,2595,1,250
393796,1.3352073085031624,2,72,2772,1,9
25160,29.532677442023893,14,1653,1179,1,1959
33353,5.147575544624034,20,253,2573,1,266
205388,2.8285312719606464,2,157,2687,1,94
205389,2.7055516514406186,2,150,2694,1,81
41549,2.213633169360506,4,118,2724,1,58
57935,1.7041461700632468,2,93,2751,1,26
41552,3.8826423049894587,4,213,2629,1,148
33362,1.528460997891778,3,81,2762,1,23
205398,0.5094869992972593,2,25,2819,1,10
8793,1.5987350667603655,2,87,2757,1,27
25182,2.1082220660576247,2,116,2728,1,56
8803,4.2164441321152495,2,236,2608,1,174
8804,3.7947997189037244,5,206,2635,1,153
205413,0.825720309205903,2,43,2801,1,22
25192,3.496134926212228,3,193,2650,1,168
8821,3.970484891075193,6,214,2626,1,161
8823,3.4082923401264935,2,190,2654,1,129
57976,5.780042164441321,32,265,2549,1,313
17017,1.5460295151089247,2,84,2760,1,20
25220,25.035137034434293,6,1413,1427,1,1338
8838,1.633872101194659,2,89,2755,1,28
8839,3.8826423049894587,11,199,2636,1,149
49800,3.865073787772312,7,206,2633,1,195
49808,3.601546029515109,5,195,2646,1,154
197267,1.7919887561489811,2,98,2746,1,31
8851,2.494729444834856,5,132,2709,1,76
58010,2.9690794096978217,3,163,2680,1,102
8859,3.70695713281799,3,205,2638,1,140
49820,2.4244553759662684,3,132,2711,1,83
8860,4.479971890372452,11,233,2602,1,158
33438,5.182712579058327,20,255,2571,1,276
49823,2.740688685874912,4,148,2694,1,80
8866,5.551651440618412,16,284,2546,1,263
205479,2.758257203092059,2,153,2691,1,84
8878,3.460997891777934,3,191,2652,1,129
8879,3.267744202389318,3,180,2663,1,116
328366,2.600140548137737,2,144,2700,1,102
8881,6.026001405481377,11,321,2514,1,444
197301,2.5122979620520027,4,135,2707,1,76
41655,1.914968376669009,2,105,2739,1,44
8888,26.58116654954322,9,1495,1342,1,1461
8893,3.5312719606465213,3,195,2648,1,135
25279,3.3555867884750525,3,185,2658,1,123
8896,13.510189739985945,5,759,2082,1,935
17088,2.5650035137034433,4,138,2704,1,81
41666,17.340126493323964,5,977,1864,1,852
58057,31.816584680252987,13,1785,1048,1,1930
714,5.446240337315531,23,264,2559,1,313
49870,2.793394237526353,4,151,2691,1,95
41678,2.354181307097681,3,128,2715,1,59
205520,2.9163738580463807,3,160,2683,1,91
8918,3.021784961349262,2,168,2676,1,102
205530,3.5137034434293746,2,196,2648,1,129
205531,0.07027406886858749,2,0,2844,1,2
41690,4.356992269852425,14,220,2612,1,183
17117,3.2501756851721715,2,181,2663,1,114
41692,4.26914968376669,6,231,2609,1,179
41695,2.793394237526353,3,153,2690,1,84
58075,2.6177090653548842,2,145,2699,1,79
8926,4.005621925509487,11,206,2629,1,161
393950,1.7041461700632468,3,91,2752,1,25
