hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
204800,0.060661207158022444,2,0,3295,1,2
57344,9.235668789808917,238,133,2926,1,371
204805,3.670003033060358,43,156,3098,1,94
204807,0.6369426751592356,2,38,3257,1,4
57353,3.867151956323931,43,169,3085,1,99
393227,2.532605398847437,5,157,3135,1,14
24589,3.3060357901122233,31,156,3110,1,54
32787,18.07703973309069,470,252,2575,1,984
204825,1.091901728844404,2,68,3227,1,5
26,0.24264482863208978,2,12,3283,1,5
8218,19.97270245677889,81,1155,2061,1,1685
49179,1.0009099181073704,2,62,3233,1,4
8220,17.409766454352443,38,1072,2187,1,1863
8222,1.4710342735820443,2,93,3202,1,4
32798,2.532605398847437,6,155,3136,1,12
40994,10.706703063390961,18,670,2609,1,380
40997,1.1373976342129208,2,71,3224,1,5
42,7.006369426751593,111,240,2946,1,406
46,2.305125872004853,3,146,3148,1,7
8240,2.5477707006369426,9,150,3138,1,16
57395,1.1070670306339097,2,69,3226,1,6
24632,0.1364877161055505,2,5,3290,1,3
57,2.6690931149529877,11,154,3132,1,32
8251,2.5629360024264485,9,151,3137,1,42
262206,3.275705186533212,14,188,3095,1,51
213054,3.6093418259023355,24,190,3083,1,81
24638,2.8662420382165603,16,157,3124,1,35
24641,2.8662420382165603,16,157,3124,1,44
262210,1.5468607825295724,4,94,3199,1,13
62,4.033970276008493,49,168,3080,1,123
49220,0.6369426751592356,2,38,3257,1,5
49222,0.12132241431604489,2,4,3291,1,3
57420,2.4719441916894147,8,147,3142,1,25
139341,5.717318774643616,80,217,3000,1,283
24663,2.9420685471640886,16,162,3119,1,41
8283,5.201698513800425,81,181,3035,1,224
49244,0.22747952684258416,2,11,3284,1,3
24680,2.305125872004853,6,140,3151,1,20
109,3.1695480740066726,3,203,3091,1,22
8302,4.5950864422202,62,179,3056,1,160
57455,3.715498938428875,42,161,3094,1,93
8315,11.525629360024265,61,638,2598,1,290
16509,6.854716408856536,67,318,2912,1,363
49283,1.24355474673946,2,78,3217,1,4
49285,1.0615711252653928,2,66,3229,1,4
49289,2.775250227479527,12,159,3126,1,44
137,2.6994237185319987,13,152,3132,1,61
49290,1.956323930846224,4,121,3172,1,7
49292,2.4112829845313923,3,153,3141,1,7
213134,0.7430997876857749,2,45,3250,1,3
16527,2.3657870791628755,2,152,3143,1,4
196752,4.033970276008493,43,180,3074,1,108
32913,2.380952380952381,2,153,3142,1,6
213138,2.653927813163482,5,165,3127,1,19
131219,2.805580831058538,9,167,3121,1,46
16532,2.5477707006369426,5,158,3134,1,13
196755,1.8653321201091901,2,119,3176,1,11
24723,4.10979678495602,52,167,3078,1,134
24724,7.4461631786472555,64,363,2870,1,728
158,0.5762814680012133,2,34,3261,1,4
57507,2.6387625113739763,11,152,3134,1,33
24740,2.305125872004853,2,148,3147,1,6
32934,7.4764937822262665,106,281,2910,1,401
8359,13.876251137397634,62,791,2444,1,848
16552,5.368516833484986,78,198,3021,1,249
8365,4.8983924780103125,59,205,3033,1,174
174,20.776463451622686,46,1278,1973,1,6778
8368,5.171367910221414,81,179,3037,1,208
8369,2.9875644525326055,18,161,3118,1,51
8375,1.4710342735820443,2,93,3202,1,7
57530,1.910828025477707,3,120,3174,1,9
24766,0.894752805580831,2,55,3240,1,5
57537,4.10979678495602,53,165,3079,1,118
16582,2.3961176827418864,2,154,3141,1,6
393417,0.7430997876857749,2,45,3250,1,3
