hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
57344,63.1294964028777,331,40,185,1,371
25091,65.10791366906474,200,324,32,1,2974
211972,25.449640287769785,19,245,292,1,44
208389,28.327338129496404,37,241,278,1,62
201222,23.92086330935252,12,242,302,1,26
48646,27.697841726618705,38,232,286,1,83
201225,28.41726618705036,37,242,277,1,62
55818,39.92805755395683,157,130,269,1,263
208907,24.640287769784173,17,240,299,1,35
196624,23.471223021582734,9,243,304,1,20
12817,25.269784172661872,18,245,293,1,43
206356,46.31294964028777,108,299,149,1,749
204310,23.92086330935252,10,246,300,1,26
205848,28.237410071942445,44,226,286,1,75
49176,33.63309352517986,27,320,209,1,45
57883,25.899280575539567,20,248,288,1,53
7713,41.18705035971223,166,126,264,1,778
47138,30.485611510791365,72,195,289,1,96
34854,35.431654676258994,22,350,184,1,292
35366,24.010791366906474,11,245,300,1,25
12329,36.42086330935252,125,155,276,1,161
42,43.615107913669064,191,103,262,1,406
6697,34.71223021582734,105,176,275,1,179
204333,24.46043165467626,15,242,299,1,32
42541,59.26258992805755,161,337,58,1,1406
207921,22.66187050359712,14,224,318,1,34
34872,57.194244604316545,125,386,45,1,1063
43068,28.327338129496404,37,241,278,1,62
60476,35.701438848920866,125,147,284,1,149
56382,35.881294964028775,111,177,268,1,162
57407,23.83093525179856,10,245,301,1,25
34368,26.16906474820144,31,229,296,1,52
31298,28.776978417266186,40,240,276,1,65
203333,25.0,17,244,295,1,39
198726,34.71223021582734,109,168,279,1,146
44103,42.0863309352518,52,364,140,1,388
48200,37.76978417266187,140,140,276,1,221
47689,26.258992805755394,29,234,293,1,53
202827,25.0,15,248,293,1,42
207439,26.43884892086331,25,244,287,1,49
208976,27.068345323741006,38,225,293,1,63
20562,51.52877697841727,184,205,167,1,1355
200275,23.741007194244606,10,244,302,1,22
198228,35.881294964028775,46,307,203,1,74
199765,1.8884892086330936,7,7,542,1,11
206423,23.83093525179856,10,245,301,1,25
207960,25.359712230215827,15,252,289,1,49
208985,24.730215827338128,16,243,297,1,36
41047,58.5431654676259,167,317,72,1,2952
41051,37.410071942446045,38,340,178,1,375
8793,24.010791366906474,13,241,302,1,27
211037,26.348920863309353,35,223,298,1,52
20473,42.985611510791365,171,136,249,1,1364
147039,24.3705035971223,14,243,299,1,36
15456,30.215827338129497,69,198,289,1,90
212068,25.449640287769785,20,243,293,1,47
212580,25.6294964028777,19,247,290,1,48
60522,33.18345323741007,100,169,287,1,130
8298,63.84892086330935,163,384,9,1,2135
200303,24.91007194244604,16,245,295,1,42
112,34.26258992805755,99,183,274,1,177
215664,23.201438848920862,15,228,313,1,44
34927,64.47841726618705,182,353,21,1,2660
398447,22.392086330935253,4,241,311,1,14
