hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
28910,50.06112469437653,1,817,0,0,589
51200,3.056234718826406,12,26,780,1,38
57344,14.24205378973105,91,51,676,1,371
12297,8.496332518337407,12,115,691,1,179
57354,2.0171149144254277,6,21,791,1,20
24589,4.52322738386308,23,28,767,1,54
20495,17.726161369193154,12,266,540,1,515
47122,2.3838630806845966,6,27,785,1,27
51218,1.8337408312958434,3,24,791,1,21
57363,3.3007334963325183,6,42,770,1,53
43031,1.7726161369193154,7,15,796,1,18
49176,6.601466992665037,5,98,715,1,45
43045,2.3838630806845966,6,27,785,1,27
213035,3.9119804400977993,18,28,772,1,59
213039,2.3838630806845966,7,25,786,1,27
57393,1.9559902200488997,7,18,793,1,20
8242,2.628361858190709,6,31,781,1,33
34867,4.278728606356968,19,32,767,1,126
43060,0.7334963325183375,6,0,812,1,7
43068,2.6894865525672373,9,26,783,1,62
24638,3.056234718826406,10,30,778,1,35
34879,3.3007334963325183,6,42,770,1,49
8262,8.679706601466993,15,112,691,1,262
208972,2.628361858190709,7,29,782,1,37
12365,0.7334963325183375,6,0,812,1,6
41039,6.0513447432762835,36,27,755,1,60
196695,2.93398533007335,6,36,776,1,87
24663,3.117359413202934,12,27,779,1,41
28761,3.545232273838631,10,38,770,1,106
47196,1.9559902200488997,6,20,792,1,21
43106,2.2004889975550124,5,26,787,1,23
12389,11.308068459657703,4,177,637,1,1321
28773,3.1784841075794623,11,30,777,1,140
47211,2.3838630806845966,6,27,785,1,36
57452,1.6503667481662592,6,15,797,1,16
12400,4.400977995110025,12,48,758,1,305
12403,1.7726161369193154,5,19,794,1,18
49273,0.24449877750611246,2,0,816,1,2
41082,2.2004889975550124,7,22,789,1,26
12418,2.8117359413202934,6,34,778,1,62
196739,2.26161369193154,5,27,786,1,25
47236,2.750611246943765,6,33,779,1,36
4229,3.606356968215159,11,37,770,1,220
39046,2.5061124694376526,7,27,784,1,29
30855,1.7114914425427872,5,18,795,1,17
209033,0.24449877750611246,2,0,816,1,2
204941,1.466992665036675,3,18,797,1,17
51341,2.3838630806845966,6,27,785,1,30
34959,2.0171149144254277,6,21,791,1,29
51343,2.93398533007335,10,28,780,1,107
57487,1.9559902200488997,4,24,790,1,24
51346,0.9779951100244498,2,12,804,1,17
24724,24.938875305623473,12,384,422,1,728
8342,2.3227383863080684,6,26,786,1,36
47258,1.7726161369193154,3,23,792,1,23
209059,1.466992665036675,2,20,796,1,18
24739,1.8948655256723717,3,25,790,1,42
32934,4.52322738386308,11,52,755,1,401
8359,8.190709046454767,10,114,694,1,848
49320,2.5061124694376526,8,25,785,1,37
22697,3.7897310513447433,11,40,767,1,235
174,13.753056234718827,12,201,605,1,6778
20655,2.628361858190709,8,27,783,1,33
39087,2.750611246943765,6,33,779,1,40
8369,3.056234718826406,10,30,778,1,51
51380,1.8948655256723717,4,23,791,1,22
20661,1.039119804400978,2,13,803,1,9
59574,2.628361858190709,9,25,784,1,32
35000,3.728606356968215,8,45,765,1,170
49340,2.0171149144254277,5,23,790,1,21
35005,1.7114914425427872,4,20,794,1,21
39102,1.8948655256723717,6,19,793,1,19
49342,2.0171149144254277,8,17,793,1,22
200899,2.628361858190709,7,29,782,1,37
207056,2.3838630806845966,5,29,784,1,30
39120,3.606356968215159,10,39,769,1,258
211157,2.26161369193154,6,25,787,1,25
213205,2.567237163814181,7,28,783,1,30
30936,1.7114914425427872,6,16,796,1,20
264409,4.095354523227384,12,43,763,1,269
35032,2.567237163814181,6,30,782,1,34
28891,2.3227383863080684,6,26,786,1,30
209116,1.5892420537897312,3,20,795,1,22
47321,2.6894865525672373,9,26,783,1,33
49377,1.7726161369193154,5,19,794,1,17
47333,1.5892420537897312,3,20,795,1,15
202984,3.667481662591687,6,48,764,1,77
35048,3.23960880195599,11,31,776,1,44
59624,3.23960880195599,11,31,776,1,159
51437,2.3838630806845966,6,27,785,1,34
39153,2.2004889975550124,7,22,789,1,51
41202,0.24449877750611246,2,0,816,1,2
39156,1.7114914425427872,4,20,794,1,19
209141,2.26161369193154,5,27,786,1,28
28917,26.466992665036674,12,409,397,1,2007
49403,2.6894865525672373,10,24,784,1,35
8449,2.3227383863080684,6,26,786,1,56
47363,2.3838630806845966,9,21,788,1,33
24837,1.7114914425427872,5,18,795,1,17
12555,2.750611246943765,6,33,779,1,47
43278,2.078239608801956,5,24,789,1,26
196879,2.26161369193154,7,23,788,1,97
200976,3.056234718826406,9,32,777,1,41
39184,2.139364303178484,5,25,788,1,25
47379,1.8337408312958434,7,16,795,1,19
59668,0.24449877750611246,2,0,816,1,2
51477,1.8948655256723717,6,19,793,1,19
43289,3.117359413202934,9,33,776,1,126
20764,26.100244498777506,12,403,403,1,2019
57629,3.3007334963325183,9,36,773,1,48
35104,2.750611246943765,6,33,779,1,74
43298,3.3007334963325183,9,36,773,1,104
57634,2.6894865525672373,9,26,783,1,62
28968,3.3007334963325183,9,36,773,1,65
8491,2.0171149144254277,4,25,789,1,22
51500,1.9559902200488997,5,22,791,1,36
49453,3.7897310513447433,11,40,767,1,156
8492,3.056234718826406,6,38,774,1,85
205103,2.078239608801956,4,26,788,1,58
6453,8.557457212713937,3,134,681,1,663
196925,3.4229828850855744,11,34,773,1,188
207168,1.6503667481662592,3,21,794,1,23
8515,1.6503667481662592,5,17,796,1,16
20804,3.7897310513447433,11,40,767,1,464
49478,1.7114914425427872,4,20,794,1,16
12615,8.679706601466993,15,112,691,1,125
59718,1.7114914425427872,6,16,796,1,18
47438,2.2004889975550124,6,24,788,1,27
205138,7.45721271393643,9,104,705,1,77
35168,2.444987775061125,3,34,781,1,71
41313,8.557457212713937,14,112,692,1,211
49505,3.606356968215159,10,39,769,1,151
57700,2.8117359413202934,11,24,783,1,35
29030,7.273838630806846,9,101,708,1,64
8551,4.645476772616137,11,54,753,1,345
199020,2.078239608801956,8,18,792,1,35
24940,3.8508557457212715,11,41,766,1,260
41327,40.525672371638144,12,639,167,1,2648
41330,2.26161369193154,8,21,789,1,27
29049,33.67970660146699,11,529,278,1,2848
213369,2.139364303178484,7,21,790,1,24
24955,2.6894865525672373,6,32,780,1,42
35196,1.2836185819070904,2,17,799,1,14
47481,2.750611246943765,6,33,779,1,46
51582,2.8728606356968216,7,33,778,1,28
57724,5.929095354523227,11,75,732,1,200
41349,1.5892420537897312,3,20,795,1,16
49542,1.466992665036675,2,20,796,1,14
207239,1.7114914425427872,5,18,795,1,17
49544,41.442542787286065,12,654,152,1,6635
43404,3.23960880195599,11,31,776,1,120
51601,1.8337408312958434,3,24,791,1,24
8595,2.0171149144254277,3,27,788,1,79
12695,3.9731051344743276,11,43,764,1,223
209307,2.6894865525672373,8,28,782,1,49
31133,17.114914425427873,11,258,549,1,1465
201119,2.8728606356968216,9,29,780,1,91
45474,4.034229828850855,12,42,764,1,259
35237,2.6894865525672373,9,26,783,1,35
12714,3.728606356968215,10,41,767,1,112
205226,1.3447432762836187,2,18,798,1,12
201133,2.8728606356968216,8,31,779,1,33
203182,2.5061124694376526,7,27,784,1,29
20911,7.334963325183374,9,102,707,1,64
12722,3.1784841075794623,11,30,777,1,69
51635,1.9559902200488997,6,20,792,1,21
47541,3.3618581907090466,10,35,773,1,45
47542,2.444987775061125,7,26,785,1,29
39351,35.75794621026895,12,561,245,1,2613
8636,2.2004889975550124,5,26,787,1,42
29119,4.21760391198044,11,47,760,1,364
8641,5.440097799511002,11,67,740,1,256
