hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
4270,50.19455252918288,1,256,0,0,32
52224,4.474708171206226,11,1,245,1,12
7303,85.7976653696498,214,13,30,1,240
262156,3.8910505836575875,2,16,239,1,3
3597,14.591439688715953,6,63,188,1,11
27790,7.003891050583658,3,30,224,1,5
263186,0.7782101167315175,2,0,255,1,2
7195,45.91439688715953,9,218,30,1,901
3356,49.221789883268485,28,197,32,1,6656
263204,0.7782101167315175,2,0,255,1,2
28068,6.614785992217898,2,30,225,1,3
61476,0.7782101167315175,2,0,255,1,2
61486,2.140077821011673,3,5,249,1,3
11058,49.416342412451364,24,206,27,1,141
264630,6.42023346303502,2,29,226,1,4
61496,8.754863813229573,2,41,214,1,3
5692,10.116731517509727,2,48,207,1,6
25152,5.252918287937743,10,7,240,1,393
263235,8.754863813229573,2,41,214,1,4
52424,1.3618677042801557,2,3,252,1,3
28107,6.22568093385214,2,28,227,1,4
27981,42.217898832684824,2,213,42,1,3
264785,10.311284046692608,2,49,206,1,4
270033,7.587548638132295,2,35,220,1,3
27993,43.190661478599225,2,218,37,1,6
52314,42.217898832684824,2,213,42,1,4
52442,1.9455252918287937,2,6,249,1,3
264798,1.3618677042801557,2,3,252,1,5
8674,4.669260700389105,9,6,242,1,305
27875,1.1673151750972763,3,0,254,1,4
265700,6.614785992217898,2,30,225,1,3
27883,8.754863813229573,2,41,214,1,3
27770,8.754863813229573,2,41,214,1,3
28000,2.9182879377431905,2,11,244,2,7
28001,2.9182879377431905,3,9,245,2,28
269956,12.45136186770428,7,50,200,2,132
49544,45.525291828793776,7,220,30,2,6634
6057,46.30350194552529,9,220,28,2,3690
36236,16.342412451361866,8,68,181,2,7426
263702,17.509727626459146,7,76,174,2,172
20473,14.396887159533074,7,60,190,2,1363
270014,12.45136186770428,7,50,200,2,131
265729,42.023346303501945,2,212,43,2,2
13316,42.217898832684824,1,215,41,2,3
262150,42.217898832684824,2,213,42,2,13
263687,41.82879377431907,1,213,43,2,3
266758,41.82879377431907,1,213,43,2,1
265737,41.82879377431907,1,213,43,2,2
271878,42.99610894941634,1,219,37,2,2
264715,41.82879377431907,1,213,43,2,2
264716,41.82879377431907,1,213,43,2,3
52236,42.217898832684824,2,213,42,2,3
61451,42.023346303501945,1,214,42,2,3
265744,41.82879377431907,1,213,43,2,1
266769,42.99610894941634,1,219,37,2,2
265749,42.023346303501945,2,212,43,2,2
266773,42.60700389105058,1,217,39,2,2
266775,41.82879377431907,1,213,43,2,2
264727,41.82879377431907,1,213,43,2,2
267798,42.217898832684824,1,215,41,2,4
263197,41.82879377431907,1,213,43,2,1
