hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
14340,9.234828496042216,34,72,652,1,106
55303,2.638522427440633,2,36,720,1,11
393226,2.5725593667546174,2,35,721,1,13
32787,15.369393139841689,29,175,554,1,984
131094,1.6490765171503958,2,21,735,1,6
133144,1.8469656992084433,2,24,732,1,7
8222,2.044854881266491,2,27,729,1,4
4134,9.036939313984169,9,119,630,1,320
41000,6.992084432717678,10,86,662,1,96
42,15.17150395778364,34,162,562,1,406
47147,19.788918205804748,14,272,472,1,1353
45102,12.071240105540896,24,135,599,1,217
141366,2.242744063324538,2,30,726,1,4
137272,1.187335092348285,2,14,742,1,3
57406,19.12928759894459,12,266,480,1,1419
10310,13.12664907651715,28,143,587,1,352
2119,16.95250659630607,11,235,512,1,638
22604,3.034300791556728,4,38,716,1,20
6220,3.034300791556728,3,40,715,1,21
139345,1.0554089709762533,2,12,744,1,3
20562,19.261213720316622,14,264,480,1,1355
55377,0.2638522427440633,2,0,756,1,2
133204,0.2638522427440633,2,0,756,1,2
41047,20.184696569920845,17,272,469,1,2952
399449,2.37467018469657,3,30,725,1,9
6233,20.58047493403694,15,282,461,1,1743
45147,2.836411609498681,5,33,720,1,49
109,3.100263852242744,3,41,714,1,22
45166,2.5065963060686016,3,32,723,1,8
34927,21.306068601583114,18,287,453,1,2660
12399,9.49868073878628,13,118,627,1,155
55410,3.3641160949868074,2,47,709,1,250
51318,2.242744063324538,2,30,726,1,4
45177,3.232189973614776,5,39,714,1,66
10361,3.2981530343007917,3,44,711,1,22
30844,14.643799472295514,18,186,554,1,567
16509,14.116094986807388,24,166,568,1,363
61568,18.00791556728232,8,257,493,1,1699
45187,3.825857519788918,6,46,706,1,27
41095,15.831134564643799,16,208,534,1,1254
135304,1.3852242744063326,3,15,740,1,3
45211,0.32981530343007914,2,1,755,1,3
32934,14.973614775725594,30,167,561,1,401
8359,16.160949868073878,14,217,527,1,848
16552,11.741424802110817,22,134,602,1,249
22697,12.401055408970976,24,140,594,1,235
137386,3.034300791556728,6,34,718,1,14
8360,4.485488126649076,10,48,700,1,46
8365,10.554089709762533,14,132,612,1,174
6327,6.530343007915567,8,83,667,1,308
135356,2.242744063324538,2,30,726,1,5
6336,3.100263852242744,3,41,714,1,16
137409,22.559366754617415,28,286,444,1,912
20676,8.443271767810026,12,104,642,1,162
139464,2.37467018469657,2,32,724,1,7
14537,12.467018469656992,26,137,595,1,274
12496,6.992084432717678,11,84,663,1,98
39122,19.32717678100264,9,275,474,1,1202
59605,24.472295514511874,20,331,407,1,1644
20712,7.387862796833773,11,90,657,1,114
8426,17.41424802110818,13,238,507,1,529
37100,22.16358839050132,17,302,439,1,1998
135409,3.496042216358839,12,29,717,1,25
28917,19.525065963060687,15,266,477,1,2007
8447,19.854881266490764,15,271,472,1,1360
4352,0.9234828496042217,2,10,746,1,3
8452,10.554089709762533,8,144,606,1,216
8455,14.643799472295514,9,204,545,1,558
12552,18.601583113456464,15,252,491,1,963
28939,1.2532981530343008,2,15,741,1,5
6412,2.836411609498681,2,39,717,1,20
41230,8.179419525065963,9,106,643,1,128
55569,3.825857519788918,7,44,707,1,27
14610,2.5065963060686016,2,34,722,1,10
133398,2.5065963060686016,3,32,723,1,7
20764,21.37203166226913,16,292,450,1,2019
286,12.598944591029024,6,179,573,1,1605
137507,0.2638522427440633,2,0,756,1,2
198949,7.189973614775726,30,49,679,1,167
14630,21.569920844327175,17,293,448,1,1487
20773,9.696569920844327,14,119,625,1,179
22822,12.005277044854882,19,144,595,1,264
393513,2.1767810026385224,2,29,727,1,5
45349,3.100263852242744,5,37,716,1,19
45355,0.8575197889182058,5,3,750,1,8
137518,1.3852242744063326,3,15,740,1,3
31027,18.535620052770447,15,251,492,1,1281
6453,15.699208443271768,6,226,526,1,663
6461,20.58047493403694,26,260,472,1,2626
31042,17.54617414248021,16,234,508,1,954
6468,2.5065963060686016,3,32,723,1,10
133448,2.1767810026385224,2,29,727,1,9
26961,0.2638522427440633,2,0,756,1,2
8529,12.071240105540896,18,147,593,1,245
47447,10.422163588390502,14,130,614,1,180
55639,2.1767810026385224,2,29,727,1,5
139609,3.2981530343007917,7,36,715,1,18
29017,7.519788918205805,12,90,656,1,107
16731,2.1108179419525066,2,28,728,1,4
12637,17.018469656992085,7,244,507,1,1006
135525,2.308707124010554,2,31,725,1,4
4455,22.361477572559366,26,287,445,1,2282
133479,0.2638522427440633,2,0,756,1,3
39273,3.100263852242744,2,43,713,1,24
135530,0.9234828496042217,2,10,746,1,4
6507,12.005277044854882,25,132,601,1,274
24940,11.147757255936675,17,135,606,1,260
31084,4.0237467018469655,4,53,701,1,35
12654,6.860158311345646,10,84,664,1,143
8551,12.401055408970976,15,158,585,1,345
8560,16.556728232189975,18,215,525,1,673
139636,0.9234828496042217,2,10,746,1,3
45430,8.839050131926122,14,106,638,1,148
29049,19.92084432717678,16,270,472,1,2848
20860,6.926121372031663,9,87,662,1,127
24961,20.646437994722955,15,283,460,1,1626
49544,33.70712401055409,30,451,277,1,6635
135561,0.2638522427440633,2,0,756,1,2
31122,18.99736147757256,13,262,483,1,1021
29075,21.83377308707124,18,295,445,1,1924
37271,13.654353562005277,11,185,562,1,367
141721,2.770448548812665,2,38,718,1,12
31133,17.150395778364118,14,232,512,1,1465
45474,11.939313984168866,19,143,596,1,259
55720,6.596306068601583,2,96,660,1,178
12713,11.279683377308707,14,143,601,1,199
14762,1.4511873350923483,2,18,738,1,5
16815,2.1767810026385224,2,29,727,1,8
45489,24.736147757255935,20,335,403,1,1838
39351,22.29551451187335,17,304,437,1,2613
63927,10.554089709762533,20,120,618,1,194
141754,2.308707124010554,2,31,725,1,6
2497,11.213720316622691,11,148,599,1,335
20932,19.45910290237467,14,267,477,1,1438
49605,19.45910290237467,13,269,476,1,1431
16839,3.627968337730871,5,45,708,1,35
20940,16.886543535620053,29,198,531,1,529
63949,11.477572559366754,26,122,610,1,208
133583,0.5936675461741425,2,5,751,1,3
35280,31.53034300791557,30,418,310,1,5649
8657,8.905013192612138,14,107,637,1,140
2514,2.836411609498681,4,35,719,1,21
2515,3.430079155672823,8,36,714,1,24
2516,10.29023746701847,8,140,610,1,301
63956,5.145118733509235,11,56,691,1,77
2518,8.970976253298153,5,126,627,1,171
2519,3.3641160949868074,4,43,711,1,89
29140,19.45910290237467,14,267,477,1,1177
39386,12.730870712401055,20,153,585,1,281
8674,12.203166226912929,21,143,594,1,305
139750,2.704485488126649,2,37,719,1,13
395753,2.704485488126649,3,35,720,1,17
63981,3.100263852242744,2,43,713,1,18
59890,18.931398416886545,13,261,484,1,1427
14840,21.503957783641162,18,290,450,1,5086
