hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
1311,50.00751201923077,1,6655,0,0,3
3356,99.98497596153847,6654,2,0,1,6656
6461,58.08293269230769,1076,5580,0,1,2626
174,62.25961538461539,1632,5024,0,1,6778
3,50.05258413461539,7,6649,0,2,17
6,49.99248798076923,1,6653,2,2,7
32775,50.0,2,6652,2,2,2
32776,50.0,2,6652,2,2,2
9,50.01502403846154,3,6652,1,2,7
393226,50.06009615384615,9,6646,1,2,12
393227,50.07512019230769,12,6642,2,2,13
12,50.01502403846154,3,6652,1,2,8
393233,50.00751201923077,3,6651,2,2,5
19,50.0,1,6654,1,2,3
32787,52.30618990384615,308,6347,1,2,983
32790,49.99248798076923,1,6653,2,2,1
32792,50.0,2,6652,2,2,2
29,50.01502403846154,3,6652,1,2,5
196640,50.0,1,6654,1,2,3
35,49.99248798076923,1,6653,2,2,2
32806,50.04507211538461,8,6646,2,2,8
32808,50.08263221153846,11,6645,0,2,13
262186,50.07512019230769,11,6644,1,2,37
262187,50.03756009615385,7,6647,2,2,12
32812,50.0,2,6652,2,2,2
42,51.16436298076923,156,6499,1,2,405
393262,50.00751201923077,3,6651,2,2,5
393264,50.0,2,6652,2,2,2
262197,50.03004807692308,6,6648,2,2,17
32822,50.0,2,6652,2,2,2
55,50.0,1,6654,1,2,5
32824,50.00751201923077,3,6651,2,2,4
393275,49.99248798076923,1,6653,2,2,2
262206,50.20282451923077,28,6627,1,2,50
262210,50.04507211538461,8,6646,2,2,12
32834,50.00751201923077,2,6653,1,2,3
32835,50.0,2,6652,2,2,3
32837,50.01502403846154,3,6652,1,2,4
393286,49.99248798076923,1,6653,2,2,2
262217,50.0,2,6652,2,2,2
393290,50.01502403846154,4,6650,2,2,4
77,50.11268028846154,17,6637,2,2,18
32847,49.99248798076923,1,6653,2,2,1
393295,49.99248798076923,1,6653,2,2,1
81,50.03004807692308,4,6652,0,2,43
82,50.0,2,6652,2,2,2
85,49.99248798076923,1,6653,2,2,2
32854,50.0,2,6652,2,2,3
91,50.0,1,6654,1,2,4
32861,50.01502403846154,4,6650,2,2,4
393312,50.00751201923077,2,6653,1,2,3
97,50.01502403846154,4,6650,2,2,4
98,50.0,1,6654,1,2,2
393316,50.03756009615385,6,6649,1,2,8
32869,50.08263221153846,12,6643,1,2,17
101,50.10516826923077,15,6640,1,2,51
103,50.00751201923077,2,6653,1,2,6
262248,50.00751201923077,2,6653,1,2,7
106,49.99248798076923,1,6653,2,2,1
109,50.10516826923077,16,6638,2,2,21
32877,49.99248798076923,1,6653,2,2,2
111,50.01502403846154,3,6652,1,2,6
32880,50.02253605769231,4,6651,1,2,5
393326,49.99248798076923,1,6653,2,2,1
393330,50.03756009615385,6,6649,1,2,8
32887,50.0,2,6652,2,2,2
122,50.03004807692308,6,6648,2,2,6
393339,50.01502403846154,2,6654,0,2,4
125,50.02253605769231,4,6651,1,2,6
393342,50.0,2,6652,2,2,2
196736,50.0,1,6654,1,2,4
32898,50.0,1,6654,1,2,2
393348,49.99248798076923,1,6653,2,2,2
262277,50.0,2,6652,2,2,2
393349,50.0,2,6652,2,2,2
32904,50.00751201923077,2,6653,1,2,3
32908,50.0,2,6652,2,2,2
393356,50.0,1,6654,1,2,2
262288,50.15775240384615,23,6631,2,2,47
393362,50.0,2,6652,2,2,2
196755,50.03004807692308,5,6650,1,2,10
32915,50.0,2,6652,2,2,2
262293,50.15775240384615,23,6631,2,2,35
32916,49.99248798076923,1,6653,2,2,2
393365,50.00751201923077,3,6651,2,2,3
393366,50.0,2,6652,2,2,2
393370,50.0,1,6654,1,2,2
393371,50.00751201923077,2,6653,1,2,3
156,50.0,1,6654,1,2,4
262300,50.15024038461539,22,6632,2,2,40
158,50.00751201923077,3,6651,2,2,3
393375,50.0,2,6652,2,2,2
160,50.00751201923077,2,6653,1,2,6
161,50.0,2,6652,2,2,3
32931,50.00751201923077,3,6651,2,2,5
32934,51.29957932692308,173,6483,0,2,400
262316,50.13521634615385,20,6634,2,2,31
262318,50.14272836538461,21,6633,2,2,33
32949,50.0,2,6652,2,2,2
393398,50.06760817307692,10,6645,1,2,18
