hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
57344,28.428927680798004,313,58,832,1,371
43009,14.671654197838736,86,181,936,1,135
395266,7.356608478802992,2,173,1028,1,10
137220,0.49875311720698257,2,8,1193,1,3
12297,18.53699085619285,102,242,859,1,179
393225,10.182876142975893,7,231,965,1,19
12305,10.099750623441397,6,231,966,1,12
38930,9.43474646716542,8,211,984,1,28
18450,11.637572734829593,21,238,944,1,50
28690,6.359102244389027,2,149,1052,1,7
32787,19.534497090606816,145,180,878,1,984
36884,6.068162926018288,9,128,1066,1,16
61461,13.798836242726518,52,228,923,1,101
6169,7.896924355777224,2,186,1015,1,12
327708,11.097256857855362,21,225,957,1,54
8220,25.35328345802161,66,478,659,1,1863
4134,14.048212801330008,35,268,900,1,320
55334,6.109725685785536,2,143,1058,1,4
28716,22.65170407315046,108,329,766,1,877
139309,0.1662510390689942,2,0,1201,1,2
12334,4.073150457190358,5,88,1110,1,8
213039,10.806317539484622,16,228,959,1,27
45102,16.999168744804656,114,181,908,1,217
12338,9.14380714879468,2,216,985,1,24
55348,4.197838736492103,2,97,1104,1,4
55355,9.14380714879468,4,212,987,1,18
6204,16.91604322527016,137,133,933,1,196
262206,11.554447215295095,17,244,942,1,51
47169,11.014131338320864,17,231,955,1,38
327746,0.1662510390689942,2,0,1201,1,3
2119,22.028262676641727,90,350,763,1,638
8265,10.972568578553616,18,228,957,1,46
6220,8.354114713216958,3,195,1005,1,21
28753,8.603491271820449,2,203,998,1,8
22612,8.229426433915211,2,194,1007,1,15
22616,11.471321695760599,18,240,945,1,66
45147,8.977556109725686,5,206,992,1,49
8283,17.248545303408147,136,143,924,1,224
63583,1.2468827930174564,2,26,1175,1,4
8297,0.1662510390689942,2,0,1201,1,2
18541,2.119700748129676,2,47,1154,1,6
51310,14.256026600166251,84,175,944,1,117
12400,17.788861180382376,134,160,909,1,305
202865,3.782211138819618,2,87,1114,1,3
327795,6.109725685785536,3,141,1059,1,6
28788,15.087281795511222,101,161,941,1,141
43123,0.1662510390689942,2,0,1201,1,2
10361,8.520365752285953,2,201,1000,1,22
30844,20.157938487115544,141,203,859,1,567
16509,18.62011637572735,126,196,881,1,363
393342,3.408146300914381,2,78,1123,1,3
18563,0.3740648379052369,3,3,1197,1,6
45187,10.55694098088113,7,240,956,1,27
393349,3.408146300914381,2,78,1123,1,3
4230,16.87448046550291,15,376,812,1,605
61573,10.972568578553616,14,236,953,1,620
10376,6.982543640897756,2,164,1037,1,6
131219,10.764754779717373,9,241,953,1,46
16532,9.975062344139651,5,230,968,1,13
24724,17.747298420615127,114,199,890,1,728
4243,7.938487115544472,2,187,1014,1,8
8346,8.686616791354947,7,195,1001,1,19
10396,7.689110556940981,21,143,1039,1,29
141469,4.7797173732335825,2,111,1090,1,4
61599,14.754779717373234,84,187,932,1,144
161,3.408146300914381,2,78,1123,1,4
34977,10.349127182044887,5,239,959,1,30
6307,8.187863674147964,2,193,1008,1,13
