hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
57344,30.919340849956633,342,29,782,1,371
6147,9.627059843885515,10,202,941,1,19
52229,9.930615784908934,4,221,928,1,10
25607,1.3009540329575022,4,22,1127,1,5
269832,12.272333044232438,10,263,880,1,25
28173,12.662619254119688,27,238,888,1,57
262159,6.5047701647875105,2,146,1005,1,3
32787,54.55333911535126,561,136,456,1,984
22548,12.662619254119688,20,252,881,1,56
25620,0.26019080659150046,2,2,1149,1,3
263702,13.660017346053772,8,299,846,1,173
13335,28.83781439722463,195,275,683,1,1303
262167,11.318300086730268,4,253,896,1,11
36884,7.328707718993929,6,157,990,1,16
28186,33.91153512575889,19,744,390,1,2232
59930,12.445793581960103,13,261,879,1,39
4637,36.55680832610581,105,633,415,1,664
60447,15.69817866435386,6,350,797,1,24
22047,11.795316565481354,4,264,885,1,16
262182,10.494362532523851,4,234,915,1,21
4134,16.825672159583696,49,290,814,1,320
11816,4.5967042497831745,3,100,1050,1,4
54825,20.034692107545535,161,140,852,1,277
262706,12.272333044232438,12,259,882,1,39
263218,0.26019080659150046,3,0,1150,1,4
267828,0.4770164787510841,2,7,1144,1,4
8757,18.21335646140503,135,150,868,1,185
198198,1.5177797051170858,2,31,1120,1,3
21559,12.532523850823937,13,263,877,1,75
31287,19.470945359930617,86,277,790,1,200
271929,1.170858629661752,2,23,1128,1,5
264764,4.770164787510842,3,104,1046,1,8
28220,12.142237640936687,14,252,887,1,59
262206,13.096270598438855,7,288,858,1,51
205375,9.496964440589766,3,213,937,1,5
268862,12.055507372072853,13,252,888,1,34
262210,9.019947961838682,5,198,950,1,13
202310,4.683434518647008,2,104,1047,1,3
2119,39.245446660884646,107,691,355,1,638
21575,11.578490893321769,4,259,890,1,25
19527,12.055507372072853,2,274,877,1,21
263238,7.762359063313096,8,163,982,1,22
33353,21.639202081526452,170,159,824,1,266
22604,11.274934952298352,5,250,898,1,20
139341,19.817866435385948,157,143,853,1,283
16973,8.629661751951431,2,195,956,1,4
20562,43.365134431916736,193,614,346,1,1355
10834,7.718993928881179,4,170,979,1,23
263763,0.26019080659150046,3,0,1150,1,3
58453,22.549869904596704,164,192,797,1,497
27730,0.17346053772766695,2,0,1151,1,3
36947,12.272333044232438,9,265,879,1,25
62041,17.649609713790113,128,151,874,1,147
8283,19.514310494362533,161,128,864,1,224
37468,45.01300954032958,166,706,281,1,1755
15964,10.711188204683435,12,223,918,1,25
19551,22.116218560277538,171,168,814,1,503
6752,13.83347788378144,41,237,875,1,59
26210,0.5203816131830009,6,0,1147,1,14
264806,11.318300086730268,4,253,896,1,11
11367,0.6938421509106678,2,12,1139,1,9
137831,13.486556808326105,25,261,867,1,81
263783,1.2142237640936686,3,22,1128,1,4
6762,39.722463139635735,49,818,286,1,647
132203,20.555073720728533,159,156,838,1,275
29802,19.037294015611447,143,153,857,1,272
8301,15.351257588898525,77,200,876,1,101
262253,6.678230702515178,4,146,1003,1,27
39020,13.269731136166522,31,244,878,1,45
33392,1.1274934952298352,2,22,1129,1,6
57976,22.98352124891587,191,148,814,1,313
264825,5.377276669557675,2,120,1031,1,4
15994,15.871639202081527,52,262,839,1,69
16509,22.07285342584562,147,215,791,1,363
2686,19.29748482220295,111,223,819,1,306
52863,11.96877710320902,11,254,888,1,109
268925,11.96877710320902,14,248,891,1,50
4229,19.470945359930617,151,147,855,1,220
210055,11.144839549002603,3,251,899,1,6
52873,33.261058109280135,18,731,404,1,2366
265867,2.2549869904596704,2,48,1103,1,7
263311,11.925411968777103,12,251,890,1,34
11921,11.405030355594102,6,251,896,1,18
4755,28.83781439722463,8,649,496,1,826
27796,1.4310494362532524,5,23,1125,1,11
6805,15.134431916738942,68,213,872,1,130
53907,11.795316565481354,6,260,887,1,15
3223,21.248915871639202,161,168,824,1,441
31898,36.383347788378146,151,537,465,1,283
33438,20.945359930615783,166,151,836,1,276
36511,8.759757155247181,2,198,953,1,4
203936,16.045099739809192,94,182,877,1,130
63648,5.7675628794449265,2,129,1022,1,4
7843,13.616652211621856,10,294,849,1,56
