hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
49544,99.86435568952524,6617,18,0,1,6635
199181,52.720422004521474,361,6274,0,1,389
59919,52.185380557648834,290,6345,0,1,320
24482,86.11152976639035,4792,1843,0,1,8412
49709,52.034664657121326,270,6365,0,1,351
47408,50.12810851544838,18,6616,1,1,41
20912,52.328560663149965,309,6326,0,1,407
15412,51.78598342125094,238,6396,1,1,282
13237,63.368500376789754,1774,4861,0,1,2062
50877,52.46420497362472,327,6308,0,1,395
49605,60.00753579502638,1328,5307,0,1,1431
25160,64.46872645064055,1920,4715,0,1,1959
8660,52.14016578749058,284,6351,0,1,305
15830,67.97287113790505,2385,4250,0,1,2789
12637,56.68425018839488,887,5748,0,1,1006
199524,71.56744536548607,2862,3773,0,1,5265
4455,66.08138658628485,2134,4501,0,1,2282
51185,73.48907309721176,3117,3518,0,1,3501
15605,60.120572720422004,1343,5292,0,1,1450
196610,50.866616428033154,124,6502,9,2,141
393225,49.99246420497362,16,6602,17,2,18
393227,49.947249434815376,10,6608,17,2,13
196621,51.10022607385079,160,6461,14,2,166
131091,49.92464204973625,7,6611,17,2,9
32787,52.35870384325546,315,6318,2,2,983
393238,49.93217784476262,8,6610,17,2,22
262167,49.93217784476262,9,6608,18,2,10
32798,49.92464204973625,7,6611,17,2,11
196645,49.947249434815376,10,6608,17,2,12
262182,49.91710625470987,7,6610,18,2,20
32808,49.95478522984175,10,6609,16,2,13
42,52.418990203466464,325,6306,4,2,405
262187,49.93217784476262,9,6608,18,2,12
196657,49.99246420497362,16,6602,17,2,18
62,49.97739261492087,15,6602,18,2,122
262213,49.91710625470987,7,6610,18,2,8
72,50.04521477015825,23,6595,17,2,32
196681,49.894498869630745,4,6613,18,2,6
131149,50.248681235870386,48,6572,15,2,87
77,49.98492840994725,15,6603,17,2,18
196695,50.13564431047475,34,6585,16,2,86
131160,49.939713639789,9,6609,17,2,11
262237,49.939713639789,10,6607,18,2,11
101,50.07535795026375,27,6591,17,2,51
32869,49.969856819894495,13,6605,17,2,17
196714,50.71590052750565,105,6520,10,2,128
112,50.919366993217785,130,6497,8,2,176
262256,49.93217784476262,9,6608,18,2,10
32881,49.939713639789,9,6609,17,2,11
327804,50.75357950263753,116,6503,16,2,506
196735,50.02260738507913,20,6598,17,2,23
196739,50.037678975131875,22,6596,17,2,24
32899,49.90957045968349,6,6611,18,2,18
327813,50.30896759608139,56,6564,15,2,61
327814,50.791258477769404,116,6508,11,2,132
137,50.195930670685755,27,6607,1,2,60
196749,50.09796533534288,15,6618,2,2,35
196750,50.120572720422004,30,6591,14,2,36
196752,50.6706857573474,97,6530,8,2,107
131219,50.12810851544838,33,6586,16,2,45
196764,49.962321024868125,11,6608,16,2,14
32934,52.58477769404672,344,6290,1,2,400
196776,49.95478522984175,11,6607,17,2,15
174,64.23511680482291,1897,4730,8,2,6777
393398,49.97739261492087,15,6602,18,2,18
131267,50.113036925395626,31,6588,16,2,35
131270,49.969856819894495,13,6605,17,2,15
131274,50.120572720422004,32,6587,16,2,36
196810,50.20346646571213,42,6578,15,2,46
393424,49.962321024868125,12,6606,17,2,13
262355,50.20346646571213,42,6578,15,2,99
196826,49.95478522984175,11,6607,17,2,12
224,49.93217784476262,9,6608,18,2,14
226,50.00753579502638,17,6602,16,2,37
131303,49.92464204973625,7,6611,17,2,8
196843,49.97739261492087,15,6602,18,2,16
196844,51.21326299924642,169,6458,8,2,208
237,49.947249434815376,11,6606,18,2,40
393457,49.947249434815376,10,6608,17,2,17
131314,50.934438583270534,133,6493,9,2,149
33011,50.01507159005275,18,6601,16,2,21
250,50.7309721175584,107,6518,10,2,121
196858,49.90203466465712,5,6612,18,2,6
196863,49.93217784476262,9,6608,18,2,9
131330,50.09796533534288,29,6590,16,2,32
260,49.98492840994725,16,6601,18,2,22
196879,50.5802562170309,87,6538,10,2,96
196881,50.489826676714394,78,6544,13,2,84
196883,49.962321024868125,12,6606,17,2,15
327956,50.20346646571213,38,6586,11,2,45
33044,49.947249434815376,10,6608,17,2,12
262422,49.894498869630745,3,6615,17,2,4
327960,50.723436322532024,112,6507,16,2,468
262427,50.22607385079126,45,6575,15,2,61
262428,50.23360964581764,46,6574,15,2,52
293,50.693293142426526,100,6527,8,2,177
196906,49.91710625470987,7,6610,18,2,9
327983,50.75357950263753,116,6503,16,2,525
196914,49.969856819894495,12,6607,16,2,16
196922,50.94197437829691,133,6494,8,2,154
196925,51.05501130369254,149,6477,9,2,187
196927,49.886963074604374,3,6614,18,2,5
196928,49.92464204973625,7,6611,17,2,9
196938,49.92464204973625,7,6611,17,2,9
262474,50.02260738507913,20,6598,17,2,40
393552,49.962321024868125,12,6606,17,2,16
196954,50.633006782215524,93,6533,9,2,103
196957,49.91710625470987,7,6610,18,2,8
196968,50.59532780708365,89,6536,10,2,103
196969,49.894498869630745,4,6613,18,2,6
262505,50.24114544084401,47,6573,15,2,61
33130,49.939713639789,9,6609,17,2,12
393577,49.98492840994725,15,6603,17,2,22
33139,49.95478522984175,11,6607,17,2,12
196983,50.08289374529013,15,6616,4,2,33
376,49.962321024868125,12,6606,17,2,38
196994,49.894498869630745,4,6613,18,2,5
196997,50.21100226073851,44,6575,16,2,46
262535,49.93217784476262,8,6610,17,2,11
