hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
14340,9.658421672555948,58,48,743,1,106
20485,66.54888103651355,484,162,203,1,1559
8218,41.342756183745585,35,632,182,1,1685
8220,26.91401648998822,35,387,427,1,1863
12322,13.191990577149587,29,166,654,1,156
40994,6.24263839811543,7,92,750,1,380
45090,1.4134275618374559,7,10,832,1,21
4134,36.63133097762073,23,576,250,1,320
63529,2.767962308598351,4,39,806,1,14
42,38.33922261484099,52,547,250,1,406
47147,41.10718492343934,31,636,182,1,1353
57395,3.0624263839811543,3,46,800,1,6
36924,5.123674911660777,2,83,764,1,140
30781,41.04829210836278,35,627,187,1,1198
2119,39.16372202591284,28,609,212,1,638
393294,2.414605418138987,3,35,811,1,5
20562,40.93050647820966,33,629,187,1,1355
47195,34.51118963486454,28,530,291,1,153
8298,40.16489988221437,28,626,195,1,2135
8301,12.54416961130742,22,169,658,1,101
30844,38.33922261484099,37,577,235,1,567
16509,38.39811542991755,45,562,242,1,363
41095,26.266195524146053,31,384,434,1,1254
39063,35.74793875147232,30,547,272,1,239
32934,39.04593639575972,52,559,238,1,401
8365,35.159010600706715,29,539,281,1,174
174,39.69375736160188,29,616,204,1,6778
137409,41.1660777385159,46,607,196,1,912
131274,5.1825677267373385,7,74,768,1,37
135373,4.063604240282685,3,63,783,1,16
131285,1.5312131919905771,2,22,825,1,17
59605,43.93404004711425,39,668,142,1,1644
55518,3.8869257950530036,2,62,785,1,38
272610,4.946996466431095,2,80,767,1,30
137443,3.7102473498233217,3,57,789,1,30
264425,4.946996466431095,2,80,767,1,30
53483,2.1790341578327443,2,33,814,1,4
37100,42.638398115429915,38,648,163,1,1998
12552,39.69375736160188,34,606,209,1,963
133385,5.241460541813899,7,75,767,1,60
198930,34.45229681978799,28,529,292,1,163
264479,8.12720848056537,6,126,717,1,2430
270627,5.005889281507656,2,81,766,1,30
22822,36.45465253239105,40,539,270,1,264
45352,35.3356890459364,30,540,279,1,194
31027,40.812720848056536,34,625,190,1,1281
6453,9.658421672555948,14,136,699,1,663
327991,3.9458186101295643,2,63,784,1,26
6461,39.98822143698469,39,601,209,1,2626
268607,4.946996466431095,2,80,767,1,30
207176,13.015312131919906,21,179,649,1,139
133456,4.122497055359246,2,66,781,1,18
328016,3.4746760895170787,2,55,792,1,13
53587,4.41696113074205,7,61,781,1,48
47447,35.100117785630154,30,536,283,1,180
63835,1.5312131919905771,2,22,825,1,4
12637,23.2037691401649,27,340,482,1,1006
41313,34.570082449941104,28,531,290,1,211
4455,42.638398115429915,42,640,167,1,2282
8551,36.45465253239105,35,549,265,1,345
39273,4.122497055359246,2,66,781,1,24
61802,4.946996466431095,2,80,767,1,30
24940,35.80683156654888,32,544,273,1,260
41327,40.98939929328622,32,632,185,1,2648
8560,39.399293286219084,37,595,217,1,673
37236,4.063604240282685,2,65,782,1,33
139646,3.7691401648998824,3,58,788,1,18
24961,41.755005889281506,33,643,173,1,1626
49544,47.11425206124853,51,698,100,1,6635
29076,25.08833922261484,28,370,451,1,323
41378,32.86219081272085,11,536,302,1,81
55720,6.007067137809187,4,94,751,1,178
12713,35.68904593639576,32,542,275,1,199
49581,6.124852767962309,6,92,751,1,80
45489,43.521790341578324,38,663,148,1,1838
39351,42.04946996466431,35,644,170,1,2613
63928,4.41696113074205,4,67,778,1,25
8637,34.80565371024735,27,537,285,1,190
29119,16.13663133097762,32,210,607,1,364
49600,13.604240282685513,22,187,640,1,169
20940,39.75265017667844,53,569,227,1,529
63949,36.27797408716137,44,528,277,1,208
35280,46.466431095406364,51,687,111,1,5649
8657,17.72673733804476,29,243,577,1,140
137693,1.5312131919905771,2,22,825,1,18
137695,1.5312131919905771,2,22,825,1,4
35297,35.39458186101296,31,539,279,1,365
61928,4.946996466431095,2,80,767,1,32
55799,3.3568904593639575,3,51,795,1,12
14840,43.34511189634865,37,662,150,1,5086
35320,19.84687868080094,27,283,539,1,470
8708,27.67962308598351,28,414,407,1,823
47638,12.426383981154299,19,173,657,1,95
29208,40.341578327444054,33,619,197,1,953
4635,12.308598351001178,5,199,645,1,308
4637,22.555948174322733,34,315,500,1,664
55850,10.188457008244994,12,149,688,1,726
8758,40.22379269729093,31,621,197,1,1272
8763,33.56890459363957,23,524,302,1,135
14907,27.738515901060072,40,391,418,1,1657
8767,35.39458186101296,31,539,279,1,250
23106,27.79740871613663,33,406,410,1,3712
2635,37.75029446407538,48,545,256,1,292
64079,2.2968197879858656,2,35,812,1,4
12886,33.333333333333336,19,528,302,1,115
37468,41.46054181389871,38,628,183,1,1755
8796,4.7114252061248525,2,76,771,1,25
45668,3.7102473498233217,2,59,788,1,12
6762,36.042402826855124,15,582,252,1,647
25198,5.35924617196702,11,69,769,1,67
268924,5.005889281507656,3,79,767,1,31
2686,23.851590106007066,27,351,471,1,306
133774,1.5312131919905771,2,22,825,1,4
133776,1.5312131919905771,2,22,825,1,3
8849,6.24263839811543,8,90,751,1,102
60051,9.305064782096585,25,108,716,1,141
6805,22.614840989399294,24,336,489,1,130
58010,33.03886925795053,18,525,306,1,102
262811,4.770318021201414,3,75,771,1,32
4766,33.86336866902238,16,543,290,1,631
60068,39.04593639575972,34,595,220,1,711
47787,27.090694935217904,34,392,423,1,3834
29357,4.41696113074205,2,71,776,1,26
139951,4.240282685512367,2,68,779,1,21
47794,33.86336866902238,22,531,296,1,149
4788,38.22143698468787,40,569,240,1,353
25279,33.56890459363957,22,526,301,1,123
56005,0.23557126030624265,2,0,847,1,3
4808,1.2956419316843346,2,18,829,1,99
714,38.39811542991755,51,550,248,1,313
4812,1.707891637220259,2,25,822,1,55
133840,5.477031802120141,8,77,764,1,89
4837,32.15547703180212,7,532,310,1,135
56041,0.7656065959952886,4,5,840,1,10
4847,1.7667844522968197,2,26,821,1,76
2818,13.074204946996467,22,178,649,1,111
8966,40.341578327444054,40,605,204,1,592
60171,41.755005889281506,35,639,175,1,1598
25369,18.78680800942285,32,255,562,1,263
6939,48.23321554770318,54,711,84,1,10627
29467,34.687868080094226,27,535,287,1,192
140061,1.5312131919905771,2,22,825,1,4
15133,38.51590106007067,51,552,246,1,367
142111,3.8869257950530036,2,62,785,1,15
328475,3.651354534746761,3,56,790,1,10
37662,17.608951707891638,28,243,578,1,290
812,4.358068315665489,7,60,782,1,207
267055,3.1802120141342756,2,50,797,1,7
9009,31.38987043580683,46,441,362,1,1196
64315,5.535924617196702,7,80,762,1,123
140096,16.372202591283862,2,274,573,1,207
15169,38.457008244994114,50,553,246,1,395
9031,9.77620730270907,27,112,710,1,159
45899,22.084805653710248,27,321,501,1,277
28663,35.27679623085984,26,547,276,1,177
9044,40.459363957597176,34,619,196,1,1034
37721,43.93404004711425,35,676,138,1,4894
2906,38.57479387514723,53,549,247,1,364
29535,34.45229681978799,25,535,289,1,403
328543,3.8869257950530036,2,62,785,1,27
54113,38.869257950530034,52,556,241,1,368
2914,12.36749116607774,25,160,664,1,1531
199524,47.52650176678445,50,707,92,1,5265
269177,2.2968197879858656,2,35,812,1,3
35710,39.16372202591284,27,611,211,1,858
60299,15.665488810365135,3,260,586,1,72
271253,25.441696113074205,27,378,444,1,3392
917,16.25441696113074,15,246,588,1,2344
48024,31.743227326266197,8,523,318,1,45
13213,36.39575971731449,38,542,269,1,221
9121,31.625441696113075,11,515,323,1,311
138152,3.3568904593639575,2,53,794,1,5
35753,34.687868080094226,25,539,285,1,223
136106,35.571260306242635,32,540,277,1,355
9136,34.628975265017665,24,540,285,1,184
25521,33.92226148409894,23,530,296,1,147
199610,33.21554770318021,18,528,303,1,123
56258,5.064782096584216,7,72,770,1,99
138195,4.240282685512367,4,64,781,1,40
43996,35.27679623085984,32,535,282,1,194
328677,3.8869257950530036,2,62,785,1,24
997,4.358068315665489,2,70,777,1,21
136167,2.2968197879858656,2,35,812,1,4
263152,26.7962308598351,27,401,421,1,3569
136190,1.5312131919905771,2,22,825,1,3
136198,1.5312131919905771,2,22,825,1,4
140308,1.5312131919905771,2,22,825,1,3
271380,4.770318021201414,2,77,770,1,29
13335,39.98822143698469,53,573,223,1,1303
17451,6.24263839811543,13,80,756,1,132
263237,8.480565371024735,8,128,713,1,1872
37963,1.1189634864546525,4,11,834,1,19
60503,7.950530035335689,5,125,719,1,2074
9304,42.697290930506476,45,635,169,1,1220
19551,38.63368669022379,49,558,242,1,503
9318,36.042402826855124,31,550,268,1,578
132203,38.457008244994114,46,561,242,1,275
38001,21.37809187279152,18,327,504,1,632
271474,5.005889281507656,3,79,767,1,32
132213,2.1201413427561837,2,32,815,1,7
40065,5.241460541813899,5,79,765,1,53
3209,11.366313309776208,16,161,672,1,192
17547,5.5948174322732624,7,81,761,1,56
50316,34.33451118963487,27,529,293,1,172
3214,41.04829210836278,33,631,185,1,1643
17557,35.924617196702,32,546,271,1,290
58517,0.23557126030624265,2,0,847,1,2
3223,20.671378091872793,39,273,537,1,441
58518,0.23557126030624265,2,0,847,1,2
58519,1.5312131919905771,2,22,825,1,5
31898,37.45583038869258,40,556,253,1,283
58520,0.23557126030624265,2,0,847,1,2
23724,2.1790341578327443,2,33,814,1,21
58543,1.5312131919905771,2,22,825,1,4
9392,0.2944640753828033,2,1,846,1,3
58552,5.6537102473498235,8,80,761,1,141
3257,40.16489988221437,34,614,201,1,2703
48314,33.80447585394582,24,526,299,1,163
23764,42.638398115429915,36,652,161,1,533
25820,3.828032979976443,2,61,786,1,19
19679,35.630153121319196,34,537,278,1,187
34019,40.98939929328622,34,628,187,1,1791
17639,43.639575971731446,34,673,142,1,2070
273644,2.2968197879858656,2,35,812,1,5
132337,42.10836277974087,34,647,168,1,1346
15605,40.400471142520615,31,624,194,1,1450
3320,9.187279151943462,18,120,711,1,697
23815,4.47585394581861,3,70,776,1,102
328977,3.7102473498233217,3,57,789,1,8
1299,40.51825677267373,33,622,194,1,2453
273686,2.414605418138987,2,37,810,1,6
9498,44.522968197879855,41,674,134,1,3136
3356,40.694935217903414,32,627,190,1,6656
54574,4.122497055359246,3,64,782,1,19
7473,18.551236749116608,18,279,552,1,304
38193,35.217903415783276,26,546,277,1,230
56630,35.630153121319196,32,541,276,1,276
202053,18.551236749116608,28,259,562,1,181
3399,39.34040047114252,27,614,208,1,804
54600,4.240282685512367,3,66,780,1,20
58717,5.830388692579505,7,85,757,1,417
140638,1.5312131919905771,2,22,825,1,3
267613,38.63368669022379,28,600,221,1,2669
21859,39.92932862190813,46,586,217,1,463
136557,5.5948174322732624,10,75,764,1,80
52593,4.946996466431095,2,80,767,1,32
60800,12.426383981154299,18,175,656,1,102
3462,22.084805653710248,30,315,504,1,673
23947,14.958775029446407,25,204,620,1,400
36236,47.34982332155477,50,704,95,1,7427
134542,0.7067137809187279,2,8,839,1,5
7575,10.659599528857479,17,147,685,1,1230
17816,0.6478209658421673,2,7,840,1,6
30103,36.86690223792697,36,554,259,1,222
46489,36.984687868080094,36,556,257,1,243
3491,37.102473498233216,18,594,237,1,700
206264,35.159010600706715,29,539,281,1,197
15802,42.99175500588928,38,654,157,1,1538
5578,33.86336866902238,23,529,297,1,202
7632,5.830388692579505,6,87,756,1,69
202196,14.31095406360424,4,235,610,1,23
5607,7.067137809187279,18,84,747,1,87
42473,30.977620730270907,31,464,354,1,2861
38378,0.5889281507656066,2,6,841,1,3
132602,6.360424028268551,10,88,751,1,83
60924,4.063604240282685,2,65,782,1,17
36351,38.10365135453475,51,545,253,1,305
28186,8.480565371024735,7,130,712,1,2232
54825,37.043580683156655,39,551,259,1,277
34347,33.80447585394582,21,532,296,1,168
24115,9.599528857479388,13,137,699,1,560
15925,33.15665488810365,21,521,307,1,105
15943,36.21908127208481,27,561,261,1,305
9808,4.004711425206125,5,58,786,1,55
52818,4.829210836277974,2,78,769,1,29
48728,4.004711425206125,2,64,783,1,25
134761,1.5312131919905771,2,22,825,1,4
134762,1.5312131919905771,2,22,825,1,3
134763,1.5312131919905771,2,22,825,1,3
134764,1.5312131919905771,2,22,825,1,3
134765,1.5312131919905771,2,22,825,1,3
134773,1.5901060070671378,2,23,824,1,6
28283,18.72791519434629,27,264,558,1,364
52873,8.186101295641931,6,127,716,1,2366
1680,35.86572438162544,28,553,268,1,365
42649,35.100117785630154,29,538,282,1,192
22177,4.534746760895171,2,73,774,1,31
34465,16.96113074204947,11,266,572,1,589
138915,37.16136631330978,33,565,251,1,277
134823,14.840989399293287,10,232,607,1,518
396986,38.10365135453475,46,555,248,1,325
18106,43.639575971731446,41,659,149,1,2140
396998,42.34393404004712,47,625,177,1,1163
136907,38.10365135453475,42,563,244,1,313
52944,5.123674911660777,4,79,766,1,34
54994,38.69257950530035,49,559,241,1,379
42708,34.92343934040047,18,557,274,1,319
9957,32.037691401649,5,534,310,1,82
14061,42.8150765606596,41,645,163,1,1677
138997,32.15547703180212,9,528,312,1,64
34549,41.87279151943463,33,645,171,1,1879
1828,46.466431095406364,49,691,109,1,5711
32558,3.415783274440518,2,54,793,1,7
134963,3.121319199057715,3,47,799,1,6
24373,3.121319199057715,2,49,798,1,9
263998,6.360424028268551,7,94,748,1,82
36678,2.944640753828033,2,46,801,1,6
53070,8.12720848056537,5,128,716,1,2074
22356,36.042402826855124,29,554,266,1,418
57187,5.241460541813899,3,83,763,1,73
61292,6.595995288574794,2,108,739,1,214
24429,36.984687868080094,38,552,259,1,302
1916,8.303886925795053,9,123,717,1,2328
24444,0.4711425206124853,2,4,843,1,5
24445,1.1189634864546525,2,15,832,1,4
264076,4.946996466431095,2,80,767,1,31
16276,37.5736160188457,49,540,260,1,338
28571,7.420494699646643,5,116,728,1,1835
24482,47.23203769140165,48,706,95,1,8412
200612,40.812720848056536,32,629,188,1,1300
6057,42.638398115429915,32,660,157,1,3691
59318,5.418138987043581,8,76,765,1,47
139201,1.5312131919905771,2,22,825,1,3
28624,7.773851590106007,6,120,723,1,2056
24538,4.534746760895171,4,69,776,1,29
28634,7.950530035335689,6,123,720,1,1987
61423,6.831566548881036,12,92,745,1,98
51185,42.52061248527679,38,646,165,1,3501
26615,4.888103651354535,5,73,771,1,133
24568,1.5312131919905771,2,22,825,1,4
20473,38.928150765606595,48,565,236,1,1364
133118,0.5889281507656066,2,6,841,1,3
6667,37.16136631330978,23,585,241,2,467
6696,6.890459363957597,9,99,741,2,280
394808,3.4746760895170787,1,57,791,2,2
25160,41.1660777385159,30,639,180,2,1958
64073,6.18374558303887,5,95,749,2,275
58952,18.138987043580684,23,262,564,2,495
200780,39.75265017667844,27,621,201,2,1043
22606,3.4746760895170787,1,57,791,2,1
58453,40.459363957597176,40,607,202,2,496
133210,8.892815076560659,8,135,706,2,355
52320,42.638398115429915,35,654,160,2,1975
33891,41.99057714958775,34,645,170,2,1877
32870,3.4746760895170787,1,57,791,2,1
50300,24.14605418138987,26,358,465,2,1097
4230,8.8339222614841,11,128,710,2,604
9370,31.919905771495877,7,528,314,2,122
8359,38.51590106007067,31,592,226,2,847
8888,40.57714958775029,29,631,189,2,1460
1221,5.1825677267373385,3,82,764,2,291
4809,50.05889281507656,1,848,0,2,332
19151,8.303886925795053,12,117,720,2,433
59105,33.80447585394582,8,558,283,2,417
