hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
57344,29.822222222222223,300,71,754,1,371
43009,15.066666666666666,81,177,867,1,135
20485,24.977777777777778,106,350,669,1,1559
149513,10.622222222222222,8,223,894,1,28
36874,13.866666666666667,58,196,871,1,129
18450,11.822222222222223,20,226,879,1,50
32787,20.0,137,176,812,1,984
30740,14.177777777777777,61,197,867,1,102
36884,5.866666666666666,9,114,1002,1,16
47123,8.88888888888889,6,188,931,1,14
61461,14.266666666666667,52,217,856,1,101
200736,11.333333333333334,15,225,885,1,45
47136,6.266666666666667,2,137,986,1,4
40994,13.688888888888888,29,250,846,1,380
4134,14.088888888888889,37,243,845,1,320
47143,0.7555555555555555,2,13,1110,1,5
42,21.11111111111111,166,143,816,1,406
8234,10.222222222222221,7,216,902,1,24
28716,26.444444444444443,106,383,636,1,877
8244,0.17777777777777778,2,0,1123,1,2
43061,11.822222222222223,25,216,884,1,99
200760,10.71111111111111,13,215,897,1,35
36924,11.422222222222222,7,243,875,1,140
10302,9.955555555555556,5,214,906,1,12
198721,11.2,15,222,888,1,40
262210,7.2444444444444445,4,155,966,1,13
10310,19.6,141,159,825,1,352
262218,1.0222222222222221,3,17,1105,1,7
22604,9.466666666666667,5,203,917,1,20
47180,0.26666666666666666,3,0,1122,1,3
36944,16.844444444444445,100,179,846,1,174
36947,10.977777777777778,11,225,889,1,25
53334,16.4,103,163,859,1,175
22616,11.644444444444444,17,228,880,1,66
8280,14.133333333333333,8,302,815,1,31
8283,17.466666666666665,124,145,856,1,224
12389,14.755555555555556,31,270,824,1,1321
262248,5.4222222222222225,3,116,1006,1,8
262253,5.733333333333333,10,109,1006,1,27
12400,18.4,126,162,837,1,305
8309,21.955555555555556,133,228,764,1,814
202870,11.022222222222222,15,218,892,1,41
28792,22.22222222222222,66,368,691,1,680
30844,20.266666666666666,132,192,801,1,567
16509,19.511111111111113,119,201,805,1,363
61568,28.22222222222222,107,421,597,1,1699
51333,12.488888888888889,40,201,884,1,72
4230,17.6,17,362,746,1,605
41095,18.933333333333334,47,332,746,1,1254
198792,15.066666666666666,86,167,872,1,126
49289,10.844444444444445,12,220,893,1,44
61573,11.2,7,238,880,1,620
395403,8.622222222222222,2,190,933,1,6
262287,11.11111111111111,10,230,885,1,71
39063,18.88888888888889,139,147,839,1,239
41114,15.866666666666667,102,153,870,1,143
34971,11.422222222222222,28,201,896,1,50
8346,8.622222222222222,6,182,937,1,19
61599,14.977777777777778,74,189,862,1,144
32934,21.644444444444446,163,161,801,1,401
34984,9.955555555555556,4,216,905,1,320
8365,16.488888888888887,103,165,857,1,174
174,33.422222222222224,77,598,450,1,6778
20657,10.133333333333333,5,218,902,1,11
37054,14.844444444444445,68,198,859,1,124
39104,11.6,28,205,892,1,45
