hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
196610,0.7887771307570143,7,135,9303,1,142
131077,0.06352567496029646,2,8,9435,1,10
131079,0.08470089994706194,3,10,9432,1,10
393225,0.12705134992059292,3,18,9424,1,19
393227,0.21704605611434621,4,33,9408,1,14
196621,0.9158284806776072,2,169,9274,1,167
327693,0.328215987294865,12,38,9395,1,48
196624,0.1323451561672843,2,21,9422,1,20
327698,0.09528851244044469,2,14,9429,1,13
32787,1.8316569613552145,2,342,9101,1,984
131091,0.08470089994706194,3,10,9432,1,10
393238,0.19057702488088937,13,10,9422,1,23
327708,0.33350979354155635,19,25,9401,1,54
32798,0.1111699311805188,4,13,9428,1,12
327716,0.13763896241397564,2,22,9421,1,22
131111,0.46056114346214927,34,19,9392,1,53
32808,0.185283218634198,2,31,9412,1,14
42,1.868713605082054,2,349,9094,1,406
196657,0.11646373742721017,2,18,9425,1,19
327733,0.142932768660667,2,23,9420,1,22
327737,0.1111699311805188,2,17,9426,1,17
262206,0.4076230809952356,14,49,9382,1,51
327750,0.12705134992059292,2,20,9423,1,18
327751,0.15352038115404976,3,23,9419,1,24
327754,0.16940179989412388,2,28,9415,1,25
131149,0.4923239809422975,2,89,9354,1,88
77,0.21704605611434621,2,37,9406,1,19
327761,0.12175754367390154,2,19,9424,1,18
131156,0.08470089994706194,2,12,9431,1,12
196695,0.5982001058761249,38,37,9370,1,87
131160,0.07940709370037057,2,11,9432,1,12
131161,0.10587612493382742,2,16,9427,1,16
327767,0.15352038115404976,3,23,9419,1,22
101,0.4499735309687665,19,47,9379,1,52
327782,0.38115404976177875,2,68,9375,1,93
32869,0.20645844362096347,3,33,9409,1,18
196714,0.7040762308099524,6,121,9318,1,129
327791,0.1323451561672843,2,21,9422,1,21
112,0.7781895182636316,2,143,9300,1,177
32881,0.07940709370037057,2,11,9432,1,12
327794,0.11646373742721017,2,18,9425,1,17
262268,0.17998941238750663,2,30,9413,1,29
327804,2.6733721545791425,2,501,8942,1,507
327808,0.15881418740074113,2,26,9417,1,17
196739,0.15881418740074113,2,26,9417,1,25
327812,0.1323451561672843,2,21,9422,1,19
327813,0.35997882477501325,2,64,9379,1,62
327814,0.7040762308099524,2,129,9314,1,133
137,0.31762837480148226,7,46,9392,1,61
262282,0.1641079936474325,3,25,9417,1,28
327817,0.12705134992059292,2,20,9423,1,18
196749,0.23292747485442034,6,32,9407,1,36
196750,0.21704605611434621,2,37,9406,1,37
262287,0.3440974060349391,4,57,9384,1,71
196752,0.614081524616199,2,112,9331,1,108
262285,0.2223398623610376,4,34,9407,1,36
262290,0.17998941238750663,2,30,9413,1,29
131219,0.4552673372154579,5,76,9364,1,46
262286,0.22763366860772896,6,31,9408,1,36
262293,0.32292218104817366,4,53,9388,1,36
327822,0.1323451561672843,2,21,9422,1,21
262288,0.4076230809952356,12,53,9380,1,48
327824,0.13763896241397564,2,22,9421,1,20
262300,0.38115404976177875,10,52,9383,1,41
262302,0.1641079936474325,3,25,9417,1,27
262306,0.17469560614081525,2,29,9414,1,28
32934,1.9904711487559554,2,372,9071,1,401
262311,0.17469560614081525,2,29,9414,1,30
262312,0.1641079936474325,2,27,9416,1,27
262313,0.15352038115404976,2,25,9418,1,25
327849,0.15352038115404976,2,25,9418,1,27
262316,0.27527792482795127,3,46,9396,1,32
173,0.10058231868713605,4,11,9430,1,12
262317,0.2646903123345686,11,28,9406,1,41
262318,0.3070407623080995,4,50,9391,1,34
262323,0.1111699311805188,2,17,9426,1,16
327872,0.15352038115404976,2,25,9418,1,23
262338,0.17469560614081525,2,29,9414,1,29
131267,0.2223398623610376,4,34,9407,1,36
131270,0.11646373742721017,3,16,9426,1,16
262342,0.46585494970884067,25,38,9382,1,64
262343,0.19587083112758072,4,29,9412,1,32
131273,0.058231868713605084,2,7,9436,1,13
131274,0.20645844362096347,2,35,9408,1,37
196810,0.285865537321334,2,50,9393,1,47
262344,0.19057702488088937,2,32,9411,1,29
262346,0.17469560614081525,2,29,9414,1,29
393424,0.10058231868713605,2,15,9428,1,14
262352,0.27527792482795127,9,34,9402,1,47
262354,0.33880359978824776,5,54,9386,1,37
262355,0.48703017469560617,3,86,9356,1,100
327892,0.12705134992059292,2,20,9423,1,18
327893,0.13763896241397564,2,22,9421,1,22
327894,0.1323451561672843,2,21,9422,1,19
262360,0.21175224986765484,5,30,9410,1,32
327896,0.142932768660667,2,23,9420,1,23
327897,0.13763896241397564,2,22,9421,1,20
262365,0.2223398623610376,5,32,9408,1,34
327901,0.17469560614081525,2,29,9414,1,28
226,0.2699841185812599,15,21,9409,1,38
327907,0.142932768660667,2,23,9420,1,21
327908,0.1323451561672843,2,21,9422,1,19
327909,0.185283218634198,2,31,9412,1,29
131303,0.07411328745367919,2,10,9433,1,9
196844,1.169931180518793,19,183,9243,1,209
262380,0.15881418740074113,2,26,9417,1,27
131310,0.10587612493382742,3,14,9428,1,15
262381,0.15352038115404976,2,25,9418,1,24
393457,0.15352038115404976,8,13,9424,1,18
131314,0.9264160931709899,6,163,9276,1,150
33011,0.12705134992059292,2,20,9423,1,22
262385,0.16940179989412388,2,28,9415,1,27
262387,0.3123345685547909,3,53,9389,1,34
327922,0.10587612493382742,2,16,9427,1,16
327923,0.13763896241397564,2,22,9421,1,22
250,0.6723133933298041,3,121,9321,1,122
327935,0.13763896241397564,2,22,9421,1,25
327936,0.1641079936474325,2,27,9416,1,25
262401,0.19587083112758072,5,27,9413,1,29
131330,0.19587083112758072,2,33,9410,1,33
262402,0.28057173107464267,2,49,9394,1,29
262403,0.3123345685547909,6,47,9392,1,38
262404,0.20645844362096347,5,29,9411,1,32
262406,0.16940179989412388,2,28,9415,1,27
327939,0.1111699311805188,2,17,9426,1,17
262408,0.17998941238750663,4,26,9415,1,28
262409,0.3070407623080995,4,50,9391,1,33
327943,0.14822657490735838,2,24,9419,1,24
262411,0.29645314981471677,2,52,9391,1,38
262412,0.2382212811011117,2,41,9402,1,23
262414,0.13763896241397564,2,22,9421,1,23
196879,0.5505558496559025,3,98,9344,1,97
262416,0.16940179989412388,3,26,9416,1,28
196881,0.48703017469560617,3,86,9356,1,85
262417,0.17998941238750663,3,28,9414,1,37
327950,0.1641079936474325,2,27,9416,1,25
327956,0.2646903123345686,2,46,9397,1,46
33044,0.09528851244044469,3,12,9430,1,13
327960,2.652196929592377,2,497,8946,1,469
262424,0.24351508734780308,9,28,9408,1,39
327961,0.11646373742721017,2,18,9425,1,18
262427,0.3652726310217046,9,51,9385,1,62
262428,0.30174695606140817,2,53,9390,1,53
327962,0.11646373742721017,2,18,9425,1,18
327966,0.15352038115404976,2,25,9418,1,23
262433,0.2911593435680254,2,51,9392,1,33
262434,0.2646903123345686,9,32,9404,1,40
262435,0.15352038115404976,2,25,9418,1,26
293,0.841715193223928,4,151,9290,1,178
327979,0.13763896241397564,2,22,9421,1,20
262444,0.23292747485442034,7,30,9408,1,36
327982,0.1323451561672843,2,21,9422,1,19
327983,2.6469031233456857,2,496,8947,1,526
262448,0.16940179989412388,3,26,9416,1,26
327984,0.11646373742721017,2,18,9425,1,18
33073,0.037056643726839596,2,3,9440,1,5
327987,0.13763896241397564,2,22,9421,1,20
327988,0.13763896241397564,2,22,9421,1,22
262454,0.17998941238750663,2,30,9413,1,29
327991,0.16940179989412388,2,28,9415,1,26
262457,0.29645314981471677,2,52,9391,1,33
196922,0.9793541556379036,8,169,9268,1,155
262459,0.31762837480148226,3,54,9388,1,36
327996,0.1323451561672843,2,21,9422,1,20
196925,1.0905240868184225,14,178,9253,1,188
262462,0.24880889359449443,2,43,9400,1,97
262463,0.2011646373742721,2,34,9409,1,33
196928,0.06352567496029646,2,8,9435,1,10
328001,0.12175754367390154,2,19,9424,1,17
262468,0.48703017469560617,19,54,9372,1,58
262469,0.15352038115404976,2,25,9418,1,27
262470,0.16940179989412388,2,28,9415,1,25
196938,0.08999470619375331,3,11,9431,1,10
262476,0.5982001058761249,28,57,9360,1,82
262478,0.19587083112758072,2,33,9410,1,32
262480,0.185283218634198,2,31,9412,1,31
393552,0.2223398623610376,4,34,9407,1,17
328024,0.12175754367390154,2,19,9424,1,17
196954,0.5876124933827422,3,105,9337,1,104
262490,0.17998941238750663,6,22,9417,1,29
262491,0.17998941238750663,3,28,9414,1,30
262493,0.5399682371625198,19,64,9362,1,66
262494,0.48703017469560617,28,36,9381,1,71
328029,0.15881418740074113,2,26,9417,1,25
262496,0.15352038115404976,4,21,9420,1,24
262498,0.16940179989412388,5,22,9418,1,27
262499,0.19057702488088937,2,32,9411,1,31
328036,0.1111699311805188,2,17,9426,1,17
262501,0.17998941238750663,2,30,9413,1,28
262502,0.1641079936474325,4,23,9418,1,27
262503,0.5929062996294335,31,50,9364,1,118
196968,0.5823186871360508,3,104,9338,1,104
262504,0.16940179989412388,2,28,9415,1,28
33130,0.08999470619375331,3,11,9431,1,13
262505,0.49761778718898886,9,76,9360,1,62
262506,0.1323451561672843,2,21,9422,1,21
262507,0.29645314981471677,2,52,9391,1,32
328037,0.12705134992059292,2,20,9423,1,20
328038,0.1111699311805188,2,17,9426,1,19
328039,0.13763896241397564,2,22,9421,1,20
328041,0.13763896241397564,2,22,9421,1,21
131442,0.058231868713605084,3,5,9437,1,9
33139,0.08999470619375331,2,13,9430,1,13
262516,0.285865537321334,3,48,9394,1,29
262517,0.27527792482795127,10,32,9403,1,46
262518,0.19057702488088937,2,32,9411,1,30
196983,0.20645844362096347,4,31,9410,1,34
376,0.31762837480148226,23,14,9408,1,39
328049,0.13763896241397564,2,22,9421,1,20
328051,0.14822657490735838,2,24,9419,1,22
328061,0.12705134992059292,2,20,9423,1,20
262530,0.17998941238750663,2,30,9413,1,29
262532,0.4287983059820011,9,63,9373,1,55
196997,0.2699841185812599,2,47,9396,1,47
328068,0.10587612493382742,2,16,9427,1,16
197000,0.5664372683959767,2,103,9340,1,121
328074,0.08999470619375331,2,13,9430,1,13
262539,0.15881418740074113,2,26,9417,1,27
262540,0.185283218634198,2,31,9412,1,30
328077,0.1323451561672843,2,21,9422,1,21
262545,0.185283218634198,2,31,9412,1,31
262546,0.17469560614081525,2,29,9414,1,28
131476,0.10058231868713605,3,13,9429,1,14
131477,0.15881418740074113,3,24,9418,1,28
197013,0.142932768660667,2,23,9420,1,24
262557,0.22763366860772896,3,37,9405,1,36
33182,0.7834833245103229,6,136,9303,1,128
262558,0.2646903123345686,2,46,9397,1,30
33185,0.25410269984118583,12,24,9409,1,39
262565,0.19587083112758072,3,31,9411,1,32
262566,0.15881418740074113,2,26,9417,1,25
197033,0.2911593435680254,6,43,9396,1,47
262571,0.19057702488088937,2,32,9411,1,32
262572,0.20645844362096347,2,35,9408,1,36
328112,0.5770248808893594,2,105,9338,1,103
328114,0.142932768660667,2,23,9420,1,21
197046,0.17469560614081525,2,29,9414,1,28
328119,0.12705134992059292,2,20,9423,1,20
262585,0.15352038115404976,2,25,9418,1,28
262588,0.31762837480148226,5,50,9390,1,37
262589,1.6146109052408681,3,299,9143,1,421
328126,0.38115404976177875,2,68,9375,1,73
262591,0.21175224986765484,4,32,9409,1,33
328125,0.11646373742721017,2,18,9425,1,18
262594,0.23292747485442034,6,32,9407,1,36
262595,0.21175224986765484,7,26,9412,1,33
197062,0.08470089994706194,2,12,9431,1,12
197063,0.6511381683430386,3,117,9325,1,116
197064,0.15881418740074113,5,20,9420,1,23
328137,0.21704605611434621,2,37,9406,1,40
262605,0.16940179989412388,2,28,9415,1,27
33229,0.14822657490735838,3,22,9420,1,23
197071,0.7834833245103229,10,128,9307,1,137
262609,0.19057702488088937,2,32,9411,1,32
262610,0.185283218634198,2,31,9412,1,29
197075,0.22763366860772896,2,39,9404,1,35
328146,0.142932768660667,2,23,9420,1,21
262614,0.142932768660667,2,23,9420,1,26
197080,0.17469560614081525,2,29,9414,1,26
262620,0.285865537321334,2,50,9393,1,30
33247,0.15881418740074113,3,24,9418,1,23
262624,0.28057173107464267,2,49,9394,1,29
197091,0.2911593435680254,7,41,9397,1,32
328164,0.10587612493382742,2,16,9427,1,16
262632,0.3440974060349391,7,51,9387,1,39
328170,0.142932768660667,2,23,9420,1,21
197099,0.1111699311805188,5,11,9429,1,16
328172,0.11646373742721017,2,18,9425,1,18
262637,0.185283218634198,2,31,9412,1,31
328173,0.11646373742721017,2,18,9425,1,18
328176,0.13763896241397564,2,22,9421,1,20
393713,0.13763896241397564,3,20,9422,1,20
328178,0.142932768660667,2,23,9420,1,21
262643,0.21704605611434621,4,33,9408,1,35
262644,0.14822657490735838,2,24,9419,1,24
262645,0.23292747485442034,8,28,9409,1,35
328179,0.11646373742721017,2,18,9425,1,18
262649,0.15881418740074113,2,26,9417,1,26
197113,0.12175754367390154,2,19,9424,1,15
262655,0.16940179989412388,2,28,9415,1,28
131584,0.058231868713605084,2,7,9436,1,13
262659,0.22763366860772896,5,33,9407,1,40
328196,0.08999470619375331,3,11,9431,1,12
262662,0.19587083112758072,2,33,9410,1,29
262663,1.085230280571731,2,201,9242,1,104
262664,0.19057702488088937,2,32,9411,1,32
262667,0.1323451561672843,2,21,9422,1,25
197133,0.3493912122816305,4,58,9383,1,64
262669,0.17998941238750663,2,30,9413,1,31
328206,0.5082053996823717,2,92,9351,1,91
328209,0.12175754367390154,2,19,9424,1,20
262674,0.28057173107464267,2,49,9394,1,29
262675,0.7993647432503971,3,145,9297,1,143
328210,0.11646373742721017,2,18,9425,1,18
328214,0.142932768660667,2,23,9420,1,23
131607,0.04235044997353097,2,4,9439,1,6
328216,0.13763896241397564,2,22,9421,1,21
262684,0.17469560614081525,2,29,9414,1,29
328220,0.13763896241397564,2,22,9421,1,20
262689,0.19057702488088937,3,30,9412,1,31
131618,0.12705134992059292,2,20,9423,1,20
262690,0.185283218634198,2,31,9412,1,29
197156,0.37586024351508734,2,67,9376,1,64
262691,0.185283218634198,2,31,9412,1,30
549,0.19057702488088937,10,16,9419,1,29
262696,0.21704605611434621,2,37,9406,1,36
553,5.044997353096877,3,947,8495,1,903
131627,0.04235044997353097,2,4,9439,1,8
131630,0.026469031233456855,2,1,9442,1,4
559,7.236633139227104,3,1361,8081,1,1260
262706,0.21175224986765484,3,34,9408,1,39
262708,0.16940179989412388,2,28,9415,1,27
262710,0.15881418740074113,2,26,9417,1,26
131642,0.10587612493382742,3,14,9428,1,17
131644,0.037056643726839596,2,3,9440,1,3
131645,0.04235044997353097,2,4,9439,1,4
262720,0.32292218104817366,4,53,9388,1,35
262725,0.33880359978824776,5,54,9386,1,38
328262,0.15352038115404976,2,25,9418,1,23
131657,0.06881948120698782,2,9,9434,1,13
33353,1.4505029115934356,3,268,9174,1,266
131658,0.03176283748014823,3,0,9442,1,3
131659,0.10587612493382742,4,12,9429,1,13
197197,0.16940179989412388,2,28,9415,1,28
262729,0.17469560614081525,2,29,9414,1,29
262731,0.3440974060349391,6,53,9386,1,38
262734,0.23292747485442034,6,32,9407,1,37
33361,0.1111699311805188,4,13,9428,1,14
131666,0.04235044997353097,2,4,9439,1,6
197201,0.058231868713605084,2,7,9436,1,8
197204,0.16940179989412388,6,20,9419,1,25
197205,0.185283218634198,2,31,9412,1,33
262740,0.4393859184753838,2,79,9364,1,78
262742,0.17469560614081525,2,29,9414,1,30
600,0.8152461619904712,57,40,9348,1,80
328275,0.10587612493382742,2,16,9427,1,16
328278,0.1323451561672843,2,21,9422,1,21
33362,0.142932768660667,5,17,9423,1,23
328287,0.1323451561672843,2,21,9422,1,19
262753,0.19587083112758072,3,31,9411,1,35
262755,0.285865537321334,2,50,9393,1,31
262757,0.19057702488088937,2,32,9411,1,33
262761,0.4446797247220752,2,80,9363,1,93
197227,0.09528851244044469,2,14,9429,1,11
262764,0.19587083112758072,4,29,9412,1,30
262765,0.19587083112758072,4,29,9412,1,33
131694,0.03176283748014823,2,2,9441,1,4
262770,0.1641079936474325,2,27,9416,1,26
328306,0.14822657490735838,2,24,9419,1,22
262773,0.20645844362096347,2,35,9408,1,44
262777,0.1641079936474325,2,27,9416,1,28
131706,0.185283218634198,8,19,9418,1,17
328313,0.1111699311805188,2,17,9426,1,17
328315,0.13763896241397564,2,22,9421,1,20
328317,0.14822657490735838,2,24,9419,1,27
131711,0.10058231868713605,4,11,9430,1,9
328320,2.0698782424563262,2,387,9056,1,359
131713,0.2011646373742721,2,34,9409,1,4
262785,0.2223398623610376,2,38,9405,1,42
262787,0.15881418740074113,2,26,9417,1,24
33412,0.20645844362096347,2,35,9408,1,16
131717,0.037056643726839596,2,3,9440,1,7
328323,0.1323451561672843,2,21,9422,1,19
262791,0.16940179989412388,3,26,9416,1,26
328327,0.142932768660667,2,23,9420,1,21
328333,0.17998941238750663,2,30,9413,1,33
328334,0.13763896241397564,2,22,9421,1,20
131728,0.2011646373742721,2,34,9409,1,5
328336,0.12175754367390154,2,19,9424,1,19
328337,0.15352038115404976,2,25,9418,1,24
197267,0.2699841185812599,2,47,9396,1,31
328339,0.142932768660667,2,23,9420,1,21
328341,0.13763896241397564,2,22,9421,1,22
262806,0.185283218634198,2,31,9412,1,29
131735,0.142932768660667,6,15,9424,1,16
262807,0.2911593435680254,2,51,9392,1,37
262808,0.35468501852832185,10,47,9388,1,39
262809,0.19587083112758072,2,33,9410,1,32
197275,0.19587083112758072,3,31,9411,1,29
262811,0.17469560614081525,2,29,9414,1,32
262812,0.30174695606140817,5,47,9393,1,35
33438,1.3658020116463738,3,252,9190,1,276
262815,0.20645844362096347,4,31,9410,1,33
131744,0.08470089994706194,2,12,9431,1,13
131745,0.06352567496029646,2,8,9435,1,9
131746,0.13763896241397564,4,18,9423,1,10
328346,0.12175754367390154,2,19,9424,1,19
262820,0.15352038115404976,2,25,9418,1,22
33445,0.10587612493382742,2,16,9427,1,18
131749,0.04764425622022234,2,5,9438,1,6
262821,0.35468501852832185,2,63,9380,1,44
680,1.6357861302276338,2,305,9138,1,314
328356,0.12175754367390154,2,19,9424,1,17
262826,0.28057173107464267,2,49,9394,1,22
328360,0.1323451561672843,2,21,9422,1,21
262828,0.17469560614081525,2,29,9414,1,29
197293,0.185283218634198,2,31,9412,1,31
131758,0.037056643726839596,3,1,9441,1,8
328361,0.12175754367390154,2,19,9424,1,19
262832,0.2011646373742721,2,34,9409,1,35
328366,0.6723133933298041,2,123,9320,1,102
197301,0.4446797247220752,2,80,9363,1,76
262837,0.1323451561672843,2,21,9422,1,23
328373,0.1323451561672843,2,21,9422,1,19
328375,0.12175754367390154,2,19,9424,1,19
131769,0.23292747485442034,4,36,9405,1,7
262841,0.16940179989412388,4,24,9417,1,27
197307,0.16940179989412388,2,28,9415,1,29
262842,0.19587083112758072,3,31,9411,1,31
197309,0.17998941238750663,2,30,9413,1,27
131773,0.10058231868713605,2,15,9428,1,5
703,0.43409211222869243,15,52,9378,1,118
131775,0.09528851244044469,7,4,9434,1,15
262846,0.17998941238750663,2,30,9413,1,29
131778,0.07940709370037057,2,11,9432,1,4
262847,0.43409211222869243,2,78,9365,1,94
262851,0.3123345685547909,5,49,9391,1,36
328384,0.13763896241397564,2,22,9421,1,22
328386,0.11646373742721017,2,18,9425,1,18
328388,0.13763896241397564,2,22,9421,1,22
262856,0.19057702488088937,2,32,9411,1,33
714,1.7151932239280043,2,320,9123,1,313
262861,0.14822657490735838,2,24,9419,1,25
328399,0.08999470619375331,2,13,9430,1,13
328400,0.15881418740074113,2,26,9417,1,24
262865,0.30174695606140817,3,51,9391,1,39
262868,0.23292747485442034,5,34,9406,1,38
197336,0.058231868713605084,2,7,9436,1,8
328411,0.28057173107464267,3,47,9395,1,49
393950,0.12175754367390154,2,19,9424,1,25
262880,0.19057702488088937,3,30,9412,1,32
262881,0.17469560614081525,2,29,9414,1,28
328417,0.10587612493382742,2,16,9427,1,16
328422,0.12175754367390154,2,19,9424,1,19
328423,0.15881418740074113,2,26,9417,1,24
