hijacker ASN,AVG,success, partial, failure,linkLevel,number direct Neighbors
59395,4.250200481154772,11,84,1152,1,95
36868,3.8091419406575784,9,77,1161,1,96
20485,47.674418604651166,387,415,445,1,1559
49158,3.3680834001603848,4,76,1167,1,80
206856,0.32076984763432237,2,4,1241,1,3
12297,7.698476343223737,26,140,1081,1,179
36874,4.0096230954290295,5,90,1152,1,129
57356,3.5685645549318363,5,79,1163,1,85
12306,20.890136327185246,3,515,729,1,162
24594,3.929430633520449,5,88,1154,1,96
30740,4.210104250200481,8,89,1150,1,102
12312,20.00801924619086,2,495,750,1,128
8218,38.81315156375301,5,958,284,1,1685
8220,20.16840417000802,5,493,749,1,1863
43037,20.28869286287089,3,500,744,1,126
200738,20.36888532477947,2,504,741,1,125
41000,3.929430633520449,4,90,1153,1,96
12329,21.170809943865276,2,524,721,1,161
10282,5.052125100240578,2,122,1123,1,123
47147,37.089013632718526,5,915,327,1,1353
28716,34.763432237369685,5,857,385,1,877
206892,20.20850040096231,2,500,745,1,123
30766,19.807538091419406,2,490,755,1,116
59437,19.647153167602244,2,486,759,1,107
12337,20.44907778668805,4,502,741,1,163
36916,3.3279871692060947,5,73,1169,1,90
28725,21.73215717722534,2,538,707,1,198
8245,20.20850040096231,2,500,745,1,137
34872,32.99919807538092,4,815,428,1,1063
30781,40.33680834001604,6,994,247,1,1198
12350,6.375300721732157,3,153,1091,1,274
59455,3.5284683239775463,4,80,1163,1,82
57406,45.82999198075381,4,1135,108,1,1419
12355,20.970328789093823,3,517,727,1,149
198726,20.52927024859663,2,508,737,1,146
2119,25.902165196471532,4,638,605,1,638
12360,20.248596631916598,2,501,744,1,125
8262,22.654370489174017,4,557,686,1,262
28748,20.28869286287089,2,502,743,1,121
200781,8.019246190858059,3,194,1050,1,158
34895,19.807538091419406,2,490,755,1,108
198736,3.608660785886127,4,82,1161,1,86
20562,43.14354450681636,4,1068,175,1,1355
206934,3.3279871692060947,4,75,1168,1,78
2134,3.488372093023256,4,79,1164,1,94
41047,46.39133921411387,4,1149,94,1,2952
6233,46.912590216519646,6,1158,83,1,1743
8282,3.608660785886127,4,82,1161,1,90
47195,21.170809943865276,2,524,721,1,153
28773,20.52927024859663,2,508,737,1,140
12390,3.8091419406575784,4,87,1156,1,94
213094,3.5685645549318363,4,81,1162,1,86
8298,37.44987971130714,4,926,317,1,2135
30827,3.7289494787489974,5,83,1159,1,92
51310,7.297514033680834,2,178,1067,1,117
34927,47.39374498797113,5,1172,70,1,2660
12400,22.453889334402565,4,552,691,1,305
47215,20.20850040096231,2,500,745,1,122
59507,20.28869286287089,2,502,743,1,129
8308,20.52927024859663,2,508,737,1,205
28792,16.55974338412189,5,403,839,1,680
22652,4.811547714514836,2,116,1129,1,489
30844,25.180433039294307,5,618,624,1,567
198781,21.090617481956695,4,518,725,1,160
8319,19.847634322373697,2,491,754,1,115
61568,26.66399358460305,4,657,586,1,1699
28801,4.04971932638332,2,97,1148,1,91
43140,4.170008019246191,2,100,1145,1,96
4229,21.651964715316762,3,534,710,1,220
327814,4.651162790697675,4,108,1135,1,133
34953,21.291098636728147,4,523,720,1,170
37009,8.580593424218124,2,210,1035,1,157
24723,20.20850040096231,2,500,745,1,134
24724,23.376102646351242,3,577,667,1,728
41107,3.4081796311146753,4,77,1166,1,84
34966,20.12830793905373,2,498,747,1,129
39063,22.89494787489976,5,561,681,1,239
12440,21.69206094627105,4,533,710,1,170
20633,19.566960705693663,3,482,762,1,103
24730,7.658380112269446,5,181,1061,1,119
8339,19.96792301523657,2,494,751,1,131
213151,35.08420208500401,4,867,376,1,1067
12453,20.04811547714515,2,496,749,1,120
20647,21.251002405773857,2,526,719,1,177
26792,0.8420208500400962,2,17,1228,1,19
174,32.31756214915798,4,798,445,1,6778
51375,4.370489174017642,2,105,1140,1,105
39090,20.729751403368084,2,513,732,1,137
53427,20.729751403368084,2,513,732,1,172
12470,4.691259021651964,2,113,1132,1,109
8374,20.40898155573376,2,505,740,1,159
37054,4.210104250200481,3,99,1145,1,124
12480,20.20850040096231,2,500,745,1,125
137409,26.303127506014434,4,648,595,1,912
213184,0.3608660785886127,2,5,1240,1,4
20676,20.609462710505213,2,510,735,1,162
207044,3.4081796311146753,4,77,1166,1,89
8391,20.248596631916598,3,499,745,1,132
12488,3.3279871692060947,2,79,1166,1,81
20681,3.2878909382518042,4,74,1169,1,80
12491,21.61186848436247,4,531,712,1,167
28876,20.569366479550922,2,509,736,1,137
20686,4.250200481154772,2,102,1143,1,102
8399,6.415396952686447,2,156,1089,1,152
12496,3.6888532477947074,4,84,1159,1,98
51409,3.4081796311146753,5,75,1167,1,81
39122,26.543704891740177,5,652,590,1,1202
59605,44.38652766639936,5,1097,145,1,1644
207063,21.090617481956695,2,522,723,1,145
264409,21.61186848436247,2,535,710,1,269
28889,4.851643945469126,2,117,1128,1,126
200924,20.00801924619086,3,493,751,1,128
20712,4.129911788291901,5,93,1149,1,114
10474,3.8492381716118684,5,86,1156,1,113
8426,27.345629510825983,4,674,569,1,529
37100,46.99278267842823,5,1162,80,1,1998
196844,21.972734562951082,2,544,701,1,209
131314,20.40898155573376,3,503,741,1,150
28917,36.888532477947074,5,910,332,1,2007
28919,20.12830793905373,2,498,747,1,122
16637,9.021651964715316,4,217,1026,1,203
8447,36.52766639935846,4,903,340,1,1360
35071,3.5685645549318363,4,81,1162,1,85
14593,22.093023255813954,4,543,700,1,215
37119,3.9695268644747395,4,91,1152,1,121
8452,8.540497193263834,4,205,1038,1,216
39175,3.8492381716118684,4,88,1155,1,100
59659,3.4482758620689653,4,78,1165,1,84
47372,20.248596631916598,2,501,744,1,121
41230,4.530874097834803,5,103,1139,1,128
196879,6.69607056936648,2,163,1082,1,97
196881,3.608660785886127,5,80,1162,1,85
198930,21.69206094627105,2,537,708,1,163
49425,3.608660785886127,4,82,1161,1,98
8468,4.410585404971933,4,102,1141,1,118
49434,4.04971932638332,3,95,1149,1,405
51483,20.12830793905373,2,498,747,1,123
20764,47.43384121892542,4,1175,68,1,2019
59675,20.28869286287089,2,502,743,1,122
12577,4.0898155573376105,2,98,1147,1,103
12578,21.93263833199679,3,541,703,1,279
39202,3.648757016840417,4,83,1160,1,87
20773,21.331194867682438,4,524,719,1,179
14630,47.07297514033681,6,1162,79,1,1487
45352,21.170809943865276,4,520,723,1,194
31025,35.08420208500401,4,867,376,1,766
31027,34.96391339214114,4,864,379,1,1281
57653,3.5284683239775463,4,80,1163,1,83
198967,20.689655172413794,2,512,733,1,144
16696,0.9222133119486768,2,19,1226,1,37
205112,35.40497193263833,4,875,368,1,963
196922,8.580593424218124,2,210,1035,1,155
43323,3.3279871692060947,4,75,1168,1,77
196925,20.850040096230956,2,516,729,1,188
20799,3.5685645549318363,4,81,1162,1,91
41289,6.936647955092221,2,169,1076,1,102
43341,19.927826784282278,2,493,752,1,115
29006,3.769045709703288,5,84,1158,1,90
12625,20.28869286287089,2,502,743,1,122
24916,4.0096230954290295,5,90,1152,1,104
29014,20.48917401764234,2,507,738,1,142
43350,21.93263833199679,3,541,703,1,212
47447,22.012830793905373,2,545,700,1,180
29017,4.0898155573376105,5,92,1150,1,107
201053,20.04811547714515,2,496,749,1,245
20830,20.08821170809944,3,495,749,1,115
12637,15.517241379310345,5,377,865,1,1006
8544,21.53167602245389,4,529,714,1,171
41313,21.77225340817963,2,539,706,1,211
16735,5.212510024057739,2,126,1119,1,932
57695,34.00160384923817,4,840,403,1,825
4455,47.75461106655975,4,1183,60,1,2282
8551,22.654370489174017,4,557,686,1,345
51561,3.889334402566159,5,87,1155,1,100
211307,2.8067361668003206,3,64,1180,1,65
211308,0.2806736166800321,2,3,1242,1,3
31084,1.3231756214915797,2,29,1216,1,35
35179,20.40898155573376,2,505,740,1,155
41327,40.457097032878906,6,997,244,1,2648
8560,26.74418604651163,4,659,584,1,673
207215,0.16038492381716118,2,0,1245,1,2
20849,20.08821170809944,2,497,748,1,115
43372,19.807538091419406,2,490,755,1,126
20853,20.20850040096231,3,498,746,1,138
45430,3.9695268644747395,5,89,1153,1,148
47480,3.6888532477947074,5,82,1160,1,94
24953,20.44907778668805,3,504,740,1,142
29049,41.49959903769046,4,1027,216,1,2848
20860,7.457898957497995,4,178,1065,1,127
45437,6.054530874097835,4,143,1100,1,164
31103,19.96792301523657,2,494,751,1,125
